################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.5115366298495672E+00 a      1058     0    36     1     8
 -7.3906376954072295E+00 a      1059     0    36     1     9
 -4.5971037035930733E+00 a      1060     0    36     1    10
 -1.3225547018753783E+01 a      1061     0    36     1    11
  3.4763003674755502E+00 a      1062     0    36     1    12
  5.3499257665952928E+00 a      1063     0    36     1    13
  1.1230275147897663E+01 a      1064     0    36     1    14
 -1.9022970543669362E+00 a      1065     0    36     1    15
  3.2962777114432136E+00 a      1066     0    36     1    16
  2.2206776746776735E+00 a      1067     0    36     1    17
 -1.7680053315277069E+00 a      1068     0    36     1    18
 -3.1722832051664405E+00 a      1069     0    36     1    19
 -2.7431431331911738E-01 a      1070     0    36     1    20
 -2.6935147123800456E+00 a      1071     0    36     1    21
  3.6137288491639405E+00 a      1072     0    36     1    22
 -1.0495937694229136E+00 a      1073     0    36     1    23
 -9.0947423190248564E+00 a      1074     0    36     1    24
 -4.7799981718792468E+00 a      1075     0    36     1    25
  4.1101851940795147E+00 a      1076     0    36     1    26
 -9.5257364704429097E+00 a      1077     0    36     1    27
  1.4124314841187741E-01 a      1078     0    36     1    28
 -4.4785962211194041E+00 a      1079     0    36     1    29
 -1.0774336678404042E+00 a      1080     0    36     1    30
 -7.5700997626437894E-01 a      1081     0    37     1     1
 -7.1703702732648283E-02 a      1082     0    37     1     2
  1.7173460860388901E+00 a      1083     0    37     1     3
  9.6360579644620470E-01 a      1084     0    37     1     4
 -4.4569141597372092E-01 a      1085     0    37     1     5
 -3.6863408547929581E+00 a      1086     0    37     1     6
 -2.3898838523856492E-02 a      1087     0    37     1     7
  1.8709987805224002E+00 a      1088     0    37     1     8
 -1.3240078860390676E+00 a      1089     0    37     1     9
 -2.5004080635037446E-01 a      1090     0    37     1    10
 -6.0107039554951376E+00 a      1091     0    37     1    11
  5.5499699436468604E-02 a      1092     0    37     1    12
 -1.6595755563805521E+00 a      1093     0    37     1    13
 -3.9534531672897094E-01 a      1094     0    37     1    14
 -1.9192477114026765E-01 a      1095     0    37     1    15
 -1.7476409353259912E+00 a      1096     0    37     1    16
  6.2524795707798134E-02 a      1097     0    37     1    17
  1.5165324018668629E+00 a      1098     0    37     1    18
 -1.0190097785148049E+00 a      1099     0    37     1    19
 -1.4288474948859455E+00 a      1100     0    37     1    20
 -6.9165019621480328E-01 a      1101     0    37     1    21
  3.0276409017796091E+00 a      1102     0    37     1    22
  1.1251262145543145E-01 a      1103     0    37     1    23
 -3.7287232647082686E+00 a      1104     0    37     1    24
 -4.1814337818219138E-01 a      1105     0    37     1    25
 -4.2732145722335156E-02 a      1106     0    37     1    26
 -1.7103855093120284E+00 a      1107     0    37     1    27
 -1.1132705048862823E+00 a      1108     0    37     1    28
 -1.7652877647292042E-01 a      1109     0    37     1    29
 -1.6085682581797606E-01 a      1110     0    37     1    30
  3.4914251074708696E-01 a      1111     0    38     1     1
 -3.2131759035827283E+00 a      1112     0    38     1     2
 -3.0440039335014784E+00 a      1113     0    38     1     3
  3.7276057921614147E+00 a      1114     0    38     1     4
  2.2807988309532758E+00 a      1115     0    38     1     5
 -2.2445497412022943E+00 a      1116     0    38     1     6
 -3.7211881846456296E-01 a      1117     0    38     1     7
  2.3404399382394185E+00 a      1118     0    38     1     8
  5.8050969307948632E+00 a      1119     0    38     1     9
  2.0578684279347828E+00 a      1120     0    38     1    10
  9.7805865927854683E+00 a      1121     0    38     1    11
 -1.7247729766907376E+00 a      1122     0    38     1    12
 -3.3113116439634673E+00 a      1123     0    38     1    13
 -6.4826571928044263E+00 a      1124     0    38     1    14
  1.6369421776883535E+00 a      1125     0    38     1    15
 -4.5810439496675015E-01 a      1126     0    38     1    16
 -2.2213434440727049E+00 a      1127     0    38     1    17
  1.6542088595788873E+00 a      1128     0    38     1    18
  1.5473269844264241E+00 a      1129     0    38     1    19
 -1.1531617400804837E+00 a      1130     0    38     1    20
  2.2065697785874967E+00 a      1131     0    38     1    21
 -2.4828000943147899E+00 a      1132     0    38     1    22
  1.7195491392428575E+00 a      1133     0    38     1    23
  2.9316908407156590E+00 a      1134     0    38     1    24
  2.0572261609436397E+00 a      1135     0    38     1    25
 -3.6784420976212284E+00 a      1136     0    38     1    26
  5.3416511076298399E+00 a      1137     0    38     1    27
 -1.1541649673896988E+00 a      1138     0    38     1    28
  3.3922196979498276E+00 a      1139     0    38     1    29
 -6.6880278080184330E-01 a      1140     0    38     1    30
 -9.1400746063773283E-02 a      1141     0    39     1     1
  1.7521955664992309E-01 a      1142     0    39     1     2
 -1.6547746189160126E+00 a      1143     0    39     1     3
 -1.0243605754219873E+00 a      1144     0    39     1     4
 -3.1133304055659139E-01 a      1145     0    39     1     5
 -1.3370333379449963E+00 a      1146     0    39     1     6
 -4.1695041353689399E-01 a      1147     0    39     1     7
  1.5805106647248029E-01 a      1148     0    39     1     8
  6.4980731638981104E-01 a      1149     0    39     1     9
  1.0890207367562287E-01 a      1150     0    39     1    10
  1.7142023832814839E+00 a      1151     0    39     1    11
 -7.2510581983592434E-02 a      1152     0    39     1    12
 -1.9345497791955391E-01 a      1153     0    39     1    13
  1.0428508814777706E+00 a      1154     0    39     1    14
 -1.1153341297857207E+00 a      1155     0    39     1    15
  3.1170664618200083E-01 a      1156     0    39     1    16
  2.2499878929434245E+00 a      1157     0    39     1    17
 -1.8696432738050603E+00 a      1158     0    39     1    18
  5.9352016838397148E-01 a      1159     0    39     1    19
 -6.5802379884057616E-01 a      1160     0    39     1    20
  7.3214651494002636E-01 a      1161     0    39     1    21
 -7.4719078204675049E-01 a      1162     0    39     1    22
 -7.5911934458408681E-01 a      1163     0    39     1    23
  5.6936273118177398E+00 a      1164     0    39     1    24
  4.1239321212352733E+00 a      1165     0    39     1    25
  6.3474815967889220E-01 a      1166     0    39     1    26
  2.0301450746893160E-01 a      1167     0    39     1    27
  7.2824159543424827E-01 a      1168     0    39     1    28
  1.9200760047080925E+00 a      1169     0    39     1    29
 -1.9510964417261851E+00 a      1170     0    39     1    30
  1.0381272919574724E+00 a      1171     0    40     1     1
  8.3063185931992245E-02 a      1172     0    40     1     2
 -1.4021900400739757E+00 a      1173     0    40     1     3
 -3.2369850983138271E-01 a      1174     0    40     1     4
 -8.7821974663235680E-01 a      1175     0    40     1     5
  1.1105645970792732E+00 a      1176     0    40     1     6
  6.7416810248494485E-01 a      1177     0    40     1     7
 -6.7644575216569414E-01 a      1178     0    40     1     8
 -1.1528020453008034E+00 a      1179     0    40     1     9
  3.6558880964079926E-01 a      1180     0    40     1    10
 -1.1453147411043503E+00 a      1181     0    40     1    11
 -2.0822133266441353E-01 a      1182     0    40     1    12
  3.3162529388175086E+00 a      1183     0    40     1    13
  9.5814307337903837E-01 a      1184     0    40     1    14
 -1.3891652332568587E+00 a      1185     0    40     1    15
 -2.7991094530001415E-01 a      1186     0    40     1    16
  5.8946512143396301E-01 a      1187     0    40     1    17
 -7.7847416168923778E-01 a      1188     0    40     1    18
  1.2049699155429089E-01 a      1189     0    40     1    19
  1.3994823596861417E+00 a      1190     0    40     1    20
 -8.5988823103892942E-01 a      1191     0    40     1    21
  9.0996650963955006E-01 a      1192     0    40     1    22
 -1.8218842777381625E+00 a      1193     0    40     1    23
  7.4463927615919878E-01 a      1194     0    40     1    24
  1.6432492039903746E-01 a      1195     0    40     1    25
  1.2827022212189381E+00 a      1196     0    40     1    26
 -1.1170456775831028E-01 a      1197     0    40     1    27
  9.0308952174169466E-01 a      1198     0    40     1    28
 -3.3866534288455602E-01 a      1199     0    40     1    29
  3.9087889439166390E-01 a      1200     0    40     1    30
 -3.3314356969679097E-02 a      1201     0    41     1     1
  2.1179248009014349E+00 a      1202     0    41     1     2
  1.3876492571135506E+00 a      1203     0    41     1     3
  1.4284640681224523E+00 a      1204     0    41     1     4
 -1.3297699874893654E+00 a      1205     0    41     1     5
  5.8193577505249927E-01 a      1206     0    41     1     6
 -3.2959818140801028E-01 a      1207     0    41     1     7
  9.3769989659706343E-01 a      1208     0    41     1     8
 -8.8870083526270016E-01 a      1209     0    41     1     9
 -5.6985662710283810E-02 a      1210     0    41     1    10
 -1.2990249159367199E+01 a      1211     0    41     1    11
  2.4727522458530379E-01 a      1212     0    41     1    12
 -2.7092795559387228E-01 a      1213     0    41     1    13
  3.7286949954713959E+00 a      1214     0    41     1    14
  1.0758391685517057E-01 a      1215     0    41     1    15
  1.5057888118826976E+00 a      1216     0    41     1    16
 -1.6371243084415734E+00 a      1217     0    41     1    17
 -2.5226224216000395E+00 a      1218     0    41     1    18
 -3.7089676024737156E-01 a      1219     0    41     1    19
 -4.8550271582364907E-01 a      1220     0    41     1    20
  1.2366292548269438E-02 a      1221     0    41     1    21
  3.2755298335127319E+00 a      1222     0    41     1    22
 -1.5967679131121946E+00 a      1223     0    41     1    23
 -4.0904414911889910E+00 a      1224     0    41     1    24
 -1.1156104584591022E+00 a      1225     0    41     1    25
  2.2376427600326738E+00 a      1226     0    41     1    26
 -1.0352938489324184E+00 a      1227     0    41     1    27
 -5.0628519288502782E-01 a      1228     0    41     1    28
 -4.5056278326374505E-01 a      1229     0    41     1    29
  1.0103743383556320E-01 a      1230     0    41     1    30
 -7.4484455650414694E-01 a      1231     0    42     1     1
 -3.3571539432667943E+00 a      1232     0    42     1     2
 -1.9475686307672440E+00 a      1233     0    42     1     3
 -1.0038595360203346E+00 a      1234     0    42     1     4
  1.9802323293426953E+00 a      1235     0    42     1     5
 -1.5052803134305388E+00 a      1236     0    42     1     6
  5.3813167961217478E-01 a      1237     0    42     1     7
 -4.7710626743715473E-01 a      1238     0    42     1     8
  2.2519929321940655E+00 a      1239     0    42     1     9
 -9.3523128337375638E-01 a      1240     0    42     1    10
  1.4968314828042500E+01 a      1241     0    42     1    11
 -4.2303002470994017E-01 a      1242     0    42     1    12
 -2.4508174768000237E+00 a      1243     0    42     1    13
 -4.7051767938611677E+00 a      1244     0    42     1    14
 -1.6519792112617096E-01 a      1245     0    42     1    15
 -2.3564113676684371E+00 a      1246     0    42     1    16
  1.9300102539626574E+00 a      1247     0    42     1    17
  5.1331419441220216E+00 a      1248     0    42     1    18
  2.2846354570546198E-01 a      1249     0    42     1    19
  9.9247355514435853E-01 a      1250     0    42     1    20
  1.1670762452829679E-02 a      1251     0    42     1    21
 -4.3538371000992804E+00 a      1252     0    42     1    22
  6.5629966600940053E+00 a      1253     0    42     1    23
  2.9873413683201600E+00 a      1254     0    42     1    24
  1.0955296748222139E+00 a      1255     0    42     1    25
 -3.9567397927907431E+00 a      1256     0    42     1    26
  2.7463682185991258E+00 a      1257     0    42     1    27
 -5.6382210238492592E-01 a      1258     0    42     1    28
  1.0364129996289595E+00 a      1259     0    42     1    29
 -1.5508887391861934E+00 a      1260     0    42     1    30
  2.0405597930457722E-01 a      1261     0    43     1     1
 -2.9159622890505354E-01 a      1262     0    43     1     2
 -3.2569420653608411E-01 a      1263     0    43     1     3
 -6.7438317601081232E-01 a      1264     0    43     1     4
  1.4018559542314257E-01 a      1265     0    43     1     5
  5.7588143765273114E-01 a      1266     0    43     1     6
  3.0385713989993363E-01 a      1267     0    43     1     7
 -6.3583147316316058E-01 a      1268     0    43     1     8
  7.4982352084902892E-01 a      1269     0    43     1     9
 -1.2684454285608915E-01 a      1270     0    43     1    10
  4.0737077775692168E+00 a      1271     0    43     1    11
 -7.6175970741826499E-02 a      1272     0    43     1    12
  4.6500127250328549E-01 a      1273     0    43     1    13
 -6.6811444717244772E-01 a      1274     0    43     1    14
 -3.6184076764945466E-01 a      1275     0    43     1    15
  2.1424649182976366E-01 a      1276     0    43     1    16
  9.2465572674203667E-01 a      1277     0    43     1    17
 -1.7673156435044921E-01 a      1278     0    43     1    18
  3.6750170654436082E-01 a      1279     0    43     1    19
 -3.9325104103224817E-02 a      1280     0    43     1    20
  3.9387873793961581E-01 a      1281     0    43     1    21
 -7.4147267914017345E-01 a      1282     0    43     1    22
  7.3003453110975738E-02 a      1283     0    43     1    23
  5.9907819666942927E+00 a      1284     0    43     1    24
  1.9905919462121843E-01 a      1285     0    43     1    25
 -6.7515533985574161E-01 a      1286     0    43     1    26
  6.0256380419274058E-01 a      1287     0    43     1    27
  2.4836866044730743E-01 a      1288     0    43     1    28
  8.2100854821405694E-02 a      1289     0    43     1    29
 -3.0155641675413108E-01 a      1290     0    43     1    30
  4.4462880081981326E-01 a      1291     0    44     1     1
  1.6256157374253231E+00 a      1292     0    44     1     2
  5.1611925259569447E-01 a      1293     0    44     1     3
 -2.8177473671320914E-02 a      1294     0    44     1     4
 -1.1419691098103943E+00 a      1295     0    44     1     5
  1.0927432835032089E+00 a      1296     0    44     1     6
 -1.4037169935934060E-01 a      1297     0    44     1     7
 -3.5293065287979160E-02 a      1298     0    44     1     8
 -1.2323288527012586E+00 a      1299     0    44     1     9
  1.1678159891598334E+00 a      1300     0    44     1    10
 -8.6776059847310485E+00 a      1301     0    44     1    11
 -5.7675387393690096E-03 a      1302     0    44     1    12
  1.7065606725125919E+00 a      1303     0    44     1    13
  1.9025954381541268E+00 a      1304     0    44     1    14
 -2.5974103481454314E-01 a      1305     0    44     1    15
  1.3364584578515213E+00 a      1306     0    44     1    16
 -8.1987911277942027E-01 a      1307     0    44     1    17
 -3.6012439108029728E+00 a      1308     0    44     1    18
  1.6899954949446305E-02 a      1309     0    44     1    19
 -6.7331739459872628E-02 a      1310     0    44     1    20
 -1.2758411010040099E-01 a      1311     0    44     1    21
  2.5277783681686401E+00 a      1312     0    44     1    22
 -4.0719821873198185E+00 a      1313     0    44     1    23
 -7.5804347255989479E-01 a      1314     0    44     1    24
 -2.6559529359605627E-01 a      1315     0    44     1    25
  2.3843055468015519E+00 a      1316     0    44     1    26
 -1.5447396715759454E+00 a      1317     0    44     1    27
  7.1251378208650495E-01 a      1318     0    44     1    28
 -4.6032863463916501E-01 a      1319     0    44     1    29
  1.1319592655882154E+00 a      1320     0    44     1    30
  1.2601224168327829E-01 a      1321     0    45     1     1
  1.5634192967499669E-02 a      1322     0    45     1     2
  3.5738187576832131E-01 a      1323     0    45     1     3
  3.5996101081355991E-01 a      1324     0    45     1     4
  1.1290625068212384E-01 a      1325     0    45     1     5
  5.8531170643863561E-01 a      1326     0    45     1     6
  1.4688021120184125E-01 a      1327     0    45     1     7
  6.4850350519997124E-01 a      1328     0    45     1     8
 -1.2991081231291809E-01 a      1329     0    45     1     9
  3.5626147669970126E-01 a      1330     0    45     1    10
 -1.7446114929179630E+00 a      1331     0    45     1    11
  7.7593512819209065E-02 a      1332     0    45     1    12
 -4.3281337627728711E-01 a      1333     0    45     1    13
 -1.3477944985952589E-01 a      1334     0    45     1    14
  8.5640214330860254E-01 a      1335     0    45     1    15
 -3.3309934066697749E-01 a      1336     0    45     1    16
 -9.1702141473064402E-01 a      1337     0    45     1    17
  2.3596367426800446E-02 a      1338     0    45     1    18
 -3.6474916942453273E-01 a      1339     0    45     1    19
  3.5550115901172824E-01 a      1340     0    45     1    20
 -3.5035993891330730E-01 a      1341     0    45     1    21
  2.1696996411299435E-01 a      1342     0    45     1    22
  8.4028155675929153E-02 a      1343     0    45     1    23
 -4.1890514626638081E-01 a      1344     0    45     1    24
 -1.8540713710179983E+00 a      1345     0    45     1    25
  1.8064966633869042E-01 a      1346     0    45     1    26
 -1.6695759233172083E-01 a      1347     0    45     1    27
 -3.5486962630839541E-01 a      1348     0    45     1    28
 -4.9504861527155397E-01 a      1349     0    45     1    29
  5.3903773330300431E-01 a      1350     0    45     1    30
 -3.3977670379791863E-01 a      1351     0    46     1     1
 -3.3738078870066725E-02 a      1352     0    46     1     2
  4.1450589530571241E-01 a      1353     0    46     1     3
  1.0363518024763521E-01 a      1354     0    46     1     4
  1.6040002342558696E-01 a      1355     0    46     1     5
 -8.6461903779760971E-02 a      1356     0    46     1     6
 -1.9272663677714774E-01 a      1357     0    46     1     7
  1.7251378420576460E-01 a      1358     0    46     1     8
  2.2894780600374556E-02 a      1359     0    46     1     9
 -4.3712064347096091E-01 a      1360     0    46     1    10
  4.1138447787197407E-01 a      1361     0    46     1    11
  1.1785030327215271E-01 a      1362     0    46     1    12
 -9.3046694250050566E-01 a      1363     0    46     1    13
  1.3546034387108746E-01 a      1364     0    46     1    14
  2.2105334279363811E-01 a      1365     0    46     1    15
 -4.8870592305418487E-01 a      1366     0    46     1    16
  2.1748266846450891E-02 a      1367     0    46     1    17
  4.3179788260101754E-01 a      1368     0    46     1    18
 -1.4232972895915602E-01 a      1369     0    46     1    19
 -3.5399984156414141E-02 a      1370     0    46     1    20
  8.1544295438323047E-02 a      1371     0    46     1    21
 -3.4473160459386676E-01 a      1372     0    46     1    22
  9.4022863431682091E-01 a      1373     0    46     1    23
 -1.0561124849750235E-01 a      1374     0    46     1    24
 -1.5524684586812393E-01 a      1375     0    46     1    25
 -3.2646625459668416E-01 a      1376     0    46     1    26
  1.0406621312317298E-01 a      1377     0    46     1    27
 -1.5158343843486868E-01 a      1378     0    46     1    28
  2.9286142218737175E-02 a      1379     0    46     1    29
 -2.9651897768423674E-01 a      1380     0    46     1    30
 -2.2715729429131921E-02 b      1381     1     1
 -1.8499848177886893E-01 b      1382     1     2
  5.5155626860416329E-01 b      1383     1     3
  1.3136722269945261E-01 b      1384     1     4
 -5.7423020477843333E-02 b      1385     1     5
  5.1577050208126485E-01 b      1386     1     6
 -5.8252277094396576E-01 b      1387     1     7
  1.6143728458479856E-01 b      1388     1     8
 -4.2148015902015175E-02 b      1389     1     9
 -8.0591571969017872E-01 b      1390     1    10
 -4.7456724760416857E-01 b      1391     1    11
 -1.0926058836541244E+00 b      1392     1    12
 -6.5876083563345100E-01 b      1393     1    13
 -2.6369525469662308E-01 b      1394     1    14
  4.7676866336772855E-01 b      1395     1    15
 -3.0295440532980340E-02 b      1396     1    16
  6.5760057960316010E-01 b      1397     1    17
 -2.1666614700715062E-01 b      1398     1    18
  3.9865641747752339E-01 b      1399     1    19
  2.4856592090635066E-01 b      1400     1    20
  6.9580464464241820E-01 b      1401     1    21
 -3.6182575047502435E-01 b      1402     1    22
  4.4035374049689452E-01 b      1403     1    23
  3.3155512503470014E-01 b      1404     1    24
 -1.6258222976182329E-01 b      1405     1    25
  4.4314326217876593E-01 b      1406     1    26
  3.4964971108603921E-01 b      1407     1    27
  5.5150378884529105E-01 b      1408     1    28
 -4.1108765143339121E-01 b      1409     1    29
  6.4061526441818867E-02 b      1410     1    30
  1.2365344642601465E-01 a      1411     1     1     2     1
 -4.8173135968513925E-01 a      1412     1     1     2     2
 -2.2333775000686298E-02 a      1413     1     1     2     3
  4.6707906574689718E-03 a      1414     1     1     2     4
 -3.7738134998792283E-01 a      1415     1     1     2     5
 -1.8984708834058076E-01 a      1416     1     1     2     6
 -8.5678125965650787E-01 a      1417     1     1     2     7
  5.4010379078163284E-01 a      1418     1     1     2     8
 -2.1015120562774744E-01 a      1419     1     1     2     9
 -1.5579646012313056E-01 a      1420     1     1     2    10
 -1.8836545221647119E-01 a      1421     1     1     2    11
  2.1865590224145772E+00 a      1422     1     1     2    12
 -1.5004840049447979E-02 a      1423     1     1     2    13
  6.0093907264042556E-01 a      1424     1     1     2    14
  6.8506358361014730E-01 a      1425     1     1     2    15
  6.5499523336386678E-01 a      1426     1     1     2    16
 -2.9681715876903036E-01 a      1427     1     1     2    17
 -1.0517880282666327E-01 a      1428     1     1     2    18
 -1.6306843462413118E-01 a      1429     1     1     2    19
  1.5596554785971994E-01 a      1430     1     1     2    20
 -4.6040270877760324E-02 a      1431     1     1     2    21
  3.4182916245483830E-01 a      1432     1     1     2    22
 -6.1562275956297752E-01 a      1433     1     1     2    23
 -5.8685330801273017E-01 a      1434     1     1     2    24
 -4.7611660403536710E-01 a      1435     1     1     2    25
 -9.1389268322765629E-02 a      1436     1     1     2    26
 -2.3259705157868238E-01 a      1437     1     1     2    27
  3.4525421182474253E-01 a      1438     1     1     2    28
  4.0606136782729407E-01 a      1439     1     1     2    29
  3.5104793756822561E-01 a      1440     1     1     2    30
  3.1754630947639839E-01 a      1441     1     2     2     1
 -7.3238939906547965E-02 a      1442     1     2     2     2
 -1.0970029945971023E-01 a      1443     1     2     2     3
  1.4779286784119375E-01 a      1444     1     2     2     4
 -9.8317329204918549E-02 a      1445     1     2     2     5
  1.8385777018504887E-01 a      1446     1     2     2     6
  9.9127444273958509E-01 a      1447     1     2     2     7
 -1.8861374486798759E+00 a      1448     1     2     2     8
  1.3942319423978011E-01 a      1449     1     2     2     9
  2.9824339084278022E+00 a      1450     1     2     2    10
  5.8238479050796488E-01 a      1451     1     2     2    11
 -1.9942032309685967E-01 a      1452     1     2     2    12
 -5.0217890286869171E-01 a      1453     1     2     2    13
 -1.5182656847332605E+00 a      1454     1     2     2    14
 -5.6967305033226490E-01 a      1455     1     2     2    15
 -7.6811878287899837E-01 a      1456     1     2     2    16
  8.3077575840306050E-01 a      1457     1     2     2    17
 -1.0476268122538022E-01 a      1458     1     2     2    18
  7.1277866973531978E-01 a      1459     1     2     2    19
  8.3797436707627992E-01 a      1460     1     2     2    20
 -2.3859033127499552E+00 a      1461     1     2     2    21
 -2.4302837158774079E-01 a      1462     1     2     2    22
 -4.4498978257355454E-03 a      1463     1     2     2    23
  1.3160235132148785E+00 a      1464     1     2     2    24
 -5.4566184324455991E-01 a      1465     1     2     2    25
 -8.4371572495512570E-01 a      1466     1     2     2    26
  2.3661321157544718E-01 a      1467     1     2     2    27
 -4.2815007483273548E-01 a      1468     1     2     2    28
 -1.3000853790019125E+00 a      1469     1     2     2    29
  3.2026658502355948E-01 a      1470     1     2     2    30
  1.9723871132836313E-01 a      1471     1     3     2     1
  1.5141019003446662E-01 a      1472     1     3     2     2
  2.0625145360917990E-01 a      1473     1     3     2     3
 -3.5936884503611388E-01 a      1474     1     3     2     4
 -3.3904973979348485E-01 a      1475     1     3     2     5
 -7.3976056819734626E-02 a      1476     1     3     2     6
 -4.7033933647691811E-01 a      1477     1     3     2     7
  1.1778050123778558E+00 a      1478     1     3     2     8
  2.2139589854191394E-01 a      1479     1     3     2     9
  3.4223705367705475E+00 a      1480     1     3     2    10
  8.7967614412185091E-01 a      1481     1     3     2    11
 -1.3387729622745140E-01 a      1482     1     3     2    12
 -1.3297973852922620E-01 a      1483     1     3     2    13
  9.8924692962898719E-01 a      1484     1     3     2    14
 -4.3263905126291829E-02 a      1485     1     3     2    15
 -4.5037677752074795E-01 a      1486     1     3     2    16
 -4.4989960836609411E-01 a      1487     1     3     2    17
  4.9290928350553140E-02 a      1488     1     3     2    18
 -1.8797729053658979E-01 a      1489     1     3     2    19
  5.7397795001914864E-01 a      1490     1     3     2    20
 -5.5143446687889375E-01 a      1491     1     3     2    21
 -4.2894783873796760E-01 a      1492     1     3     2    22
  2.6309948780726861E-01 a      1493     1     3     2    23
 -6.6380533621714977E-01 a      1494     1     3     2    24
 -2.5524879285516894E-01 a      1495     1     3     2    25
  6.7197111835122239E-02 a      1496     1     3     2    26
 -5.4796484014717345E-02 a      1497     1     3     2    27
 -3.4318848765532212E-01 a      1498     1     3     2    28
  1.0421517157700586E+00 a      1499     1     3     2    29
  1.9640054597418150E-01 a      1500     1     3     2    30
 -7.1791555583580546E-01 a      1501     1     4     2     1
 -2.7179184419807489E-01 a      1502     1     4     2     2
  8.0322020435008679E-01 a      1503     1     4     2     3
  9.2525380125157292E-02 a      1504     1     4     2     4
 -8.9327985437876484E-02 a      1505     1     4     2     5
  9.5591871017088170E-03 a      1506     1     4     2     6
 -1.3817787702000228E+00 a      1507     1     4     2     7
 -1.3749717942224662E+00 a      1508     1     4     2     8
  4.6841772752425753E-01 a      1509     1     4     2     9
 -8.1539885571544302E-01 a      1510     1     4     2    10
  1.1681557957636741E+00 a      1511     1     4     2    11
 -3.7625920626156431E+00 a      1512     1     4     2    12
 -6.1978881561401793E-02 a      1513     1     4     2    13
 -1.4037809728443931E+00 a      1514     1     4     2    14
  2.6370540172801610E-01 a      1515     1     4     2    15
 -3.2350052908124460E-01 a      1516     1     4     2    16
 -3.6476651485767853E-01 a      1517     1     4     2    17
  9.5287026645428263E-02 a      1518     1     4     2    18
  1.5741384034262396E-01 a      1519     1     4     2    19
 -1.4734156903387030E-01 a      1520     1     4     2    20
  7.2433033686779502E-01 a      1521     1     4     2    21
  1.5718021905171400E-01 a      1522     1     4     2    22
  7.9679060816809055E-01 a      1523     1     4     2    23
 -9.9524953754823386E-01 a      1524     1     4     2    24
 -4.4156809042062828E-01 a      1525     1     4     2    25
 -1.8586657615397087E-01 a      1526     1     4     2    26
  4.3909274359568595E-02 a      1527     1     4     2    27
  2.3109799712741248E-02 a      1528     1     4     2    28
 -1.4456766961890275E+00 a      1529     1     4     2    29
 -3.2114379676802229E-01 a      1530     1     4     2    30
  9.0450699561014647E-01 a      1531     1     5     2     1
  7.4990673928458407E-01 a      1532     1     5     2     2
 -1.1279449332690497E+00 a      1533     1     5     2     3
  8.9390867168181509E-01 a      1534     1     5     2     4
 -2.2885340659892711E-01 a      1535     1     5     2     5
  3.0825801175916917E-01 a      1536     1     5     2     6
 -5.7493382068964971E-01 a      1537     1     5     2     7
  1.3845610607091252E+00 a      1538     1     5     2     8
 -3.3423707155407295E-01 a      1539     1     5     2     9
  9.1874981207480222E-01 a      1540     1     5     2    10
 -1.0952811719342146E+00 a      1541     1     5     2    11
  1.3922213076689320E+00 a      1542     1     5     2    12
 -7.9431041468390820E-02 a      1543     1     5     2    13
  1.3764538465615130E+00 a      1544     1     5     2    14
  7.6191153991029048E-01 a      1545     1     5     2    15
  5.5915494877955281E-02 a      1546     1     5     2    16
 -5.1388198418688513E-01 a      1547     1     5     2    17
 -2.5054697282754290E-01 a      1548     1     5     2    18
 -7.6952350729855890E-01 a      1549     1     5     2    19
  8.4337861965109151E-01 a      1550     1     5     2    20
  8.7898365113741966E-02 a      1551     1     5     2    21
  2.2354137292475398E-02 a      1552     1     5     2    22
 -8.4595799285668727E-01 a      1553     1     5     2    23
 -3.5974313008679537E-01 a      1554     1     5     2    24
  1.7932966291377023E-01 a      1555     1     5     2    25
 -1.8341786354855777E-01 a      1556     1     5     2    26
  6.8835433178740957E-01 a      1557     1     5     2    27
 -6.2136138464215118E-01 a      1558     1     5     2    28
 -1.7235559401061321E-01 a      1559     1     5     2    29
 -2.8899064306220607E-01 a      1560     1     5     2    30
 -5.6990981483299763E-01 a      1561     1     6     2     1
  1.9277482938987200E-01 a      1562     1     6     2     2
 -8.6728047457298807E-01 a      1563     1     6     2     3
 -4.1762535628102232E-01 a      1564     1     6     2     4
 -4.4298830450982207E-01 a      1565     1     6     2     5
  1.9605072510913670E-02 a      1566     1     6     2     6
  3.2018859497396873E-01 a      1567     1     6     2     7
  1.4445270357857505E+00 a      1568     1     6     2     8
 -2.6919832157521484E-01 a      1569     1     6     2     9
 -5.1960701331169656E-01 a      1570     1     6     2    10
  4.0699350499219428E-01 a      1571     1     6     2    11
  1.3078429281413184E+00 a      1572     1     6     2    12
 -4.9471261450178279E-02 a      1573     1     6     2    13
 -2.0768195740863757E-01 a      1574     1     6     2    14
 -5.0573307439085398E-02 a      1575     1     6     2    15
 -2.5705797049807877E-01 a      1576     1     6     2    16
 -5.9139044508800261E-02 a      1577     1     6     2    17
 -2.2550436227433749E-02 a      1578     1     6     2    18
 -3.8126419053297979E-02 a      1579     1     6     2    19
  1.5571695981603081E-01 a      1580     1     6     2    20
