################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.8434338961125185E+00 a       531     0    18     1    21
  3.1083139037073224E+01 a       532     0    18     1    22
  1.1178395641757700E+01 a       533     0    18     1    23
  5.0415409212514689E+01 a       534     0    18     1    24
 -1.9141970842147643E+01 a       535     0    18     1    25
  4.7195294813652779E+00 a       536     0    18     1    26
  4.5274209310826720E+01 a       537     0    18     1    27
  1.7142755068100776E+01 a       538     0    18     1    28
 -3.0484047687278693E+01 a       539     0    18     1    29
  3.3150370784203623E+01 a       540     0    18     1    30
  2.0913818744055686E+01 a       541     0    19     1     1
  1.6152018059745676E+00 a       542     0    19     1     2
  4.4633048847279175E+00 a       543     0    19     1     3
  2.2491032808193768E+01 a       544     0    19     1     4
 -6.2799597286211135E+00 a       545     0    19     1     5
 -3.3984380100329381E+00 a       546     0    19     1     6
  1.6574760838065782E+01 a       547     0    19     1     7
 -1.2602188730838575E+00 a       548     0    19     1     8
 -2.0137407355647763E+01 a       549     0    19     1     9
  6.0169587352838483E-01 a       550     0    19     1    10
  4.1222144616968723E+00 a       551     0    19     1    11
  5.7148378268257130E+00 a       552     0    19     1    12
 -2.6013275046508962E+01 a       553     0    19     1    13
 -3.0553687166229089E+01 a       554     0    19     1    14
 -1.3215457127256885E+01 a       555     0    19     1    15
 -9.4212586679427552E+00 a       556     0    19     1    16
 -1.1674201518951264E+01 a       557     0    19     1    17
 -8.3024137447859303E+00 a       558     0    19     1    18
  2.1837574376183690E+00 a       559     0    19     1    19
 -4.3870728626272779E+00 a       560     0    19     1    20
  2.3388734069167203E+01 a       561     0    19     1    21
  9.7528573367416573E+00 a       562     0    19     1    22
 -6.8859847505708993E-01 a       563     0    19     1    23
  1.9297120177745004E+01 a       564     0    19     1    24
 -7.1693921212775296E+00 a       565     0    19     1    25
 -7.7519364717745001E+00 a       566     0    19     1    26
 -4.9711702383614913E+00 a       567     0    19     1    27
 -1.6361612501089371E+00 a       568     0    19     1    28
 -4.8824556620840278E+00 a       569     0    19     1    29
  1.0245613441230329E+01 a       570     0    19     1    30
  1.2003786745935402E+01 a       571     0    20     1     1
  1.4194772832100570E+01 a       572     0    20     1     2
  1.2148317213673494E+01 a       573     0    20     1     3
  3.8482887776731722E+01 a       574     0    20     1     4
  1.0898902723658495E+01 a       575     0    20     1     5
  9.9712016543914750E+00 a       576     0    20     1     6
  3.8411158522761095E+00 a       577     0    20     1     7
 -6.8583470800589397E-01 a       578     0    20     1     8
 -1.7809504557666177E+01 a       579     0    20     1     9
  1.8642841304854301E+01 a       580     0    20     1    10
  3.9616476328362445E+01 a       581     0    20     1    11
 -6.6362014892998094E+00 a       582     0    20     1    12
  2.6408931927243177E+01 a       583     0    20     1    13
 -2.4376453898567377E+01 a       584     0    20     1    14
 -1.4133709720830801E+01 a       585     0    20     1    15
  1.0510096794221138E+00 a       586     0    20     1    16
  3.2499898103483467E+01 a       587     0    20     1    17
  1.3433893217046397E-01 a       588     0    20     1    18
 -8.6982307879984422E+00 a       589     0    20     1    19
 -1.4114356137947562E+01 a       590     0    20     1    20
  5.0499165878644220E+01 a       591     0    20     1    21
 -2.6393877424644137E+00 a       592     0    20     1    22
 -2.4816028024527297E+00 a       593     0    20     1    23
 -2.6668589936562107E+01 a       594     0    20     1    24
 -8.9045867716009184E+00 a       595     0    20     1    25
  1.7201882049120080E+01 a       596     0    20     1    26
  1.0436311577502332E+01 a       597     0    20     1    27
  8.0287247993227968E+00 a       598     0    20     1    28
  3.1168537330614807E+00 a       599     0    20     1    29
 -1.0591765093656159E+01 a       600     0    20     1    30
 -2.5716700025531839E+01 a       601     0    21     1     1
 -4.2500272588582853E+00 a       602     0    21     1     2
  6.3542822198526430E+01 a       603     0    21     1     3
  2.9125854620912270E+00 a       604     0    21     1     4
  2.4845113985597756E+01 a       605     0    21     1     5
 -2.7636035109073845E+01 a       606     0    21     1     6
 -1.9775468896467623E+00 a       607     0    21     1     7
 -2.3005644934570673E+00 a       608     0    21     1     8
  7.3439745285291309E+01 a       609     0    21     1     9
 -1.0170349996018428E+01 a       610     0    21     1    10
 -3.3875489160822490E+01 a       611     0    21     1    11
 -2.0133720130322108E+00 a       612     0    21     1    12
 -2.0258813373923548E+01 a       613     0    21     1    13
  4.2799979616746320E+01 a       614     0    21     1    14
  2.2853275367732961E+00 a       615     0    21     1    15
  2.2047448247904011E+01 a       616     0    21     1    16
 -9.7616773647116286E+00 a       617     0    21     1    17
 -1.6044920561392448E+01 a       618     0    21     1    18
  1.6811664404818760E+01 a       619     0    21     1    19
  9.8001762971046471E+00 a       620     0    21     1    20
  4.2977951385357818E+00 a       621     0    21     1    21
 -2.2457865205478347E-01 a       622     0    21     1    22
  2.1668942157815483E+01 a       623     0    21     1    23
 -6.4858398362375036E+00 a       624     0    21     1    24
  8.5020212968503905E+00 a       625     0    21     1    25
  2.7487019969808472E+01 a       626     0    21     1    26
  2.0999964608614722E+01 a       627     0    21     1    27
  4.7576808780451438E+00 a       628     0    21     1    28
  1.7343865976307487E+01 a       629     0    21     1    29
 -3.3244501748593272E+01 a       630     0    21     1    30
  8.4616265624886253E+00 a       631     0    22     1     1
 -1.1056594026743081E+01 a       632     0    22     1     2
  2.2657983877930825E+01 a       633     0    22     1     3
 -8.9109981563822416E+00 a       634     0    22     1     4
 -1.0414251469770695E+01 a       635     0    22     1     5
 -3.6046349519513313E+01 a       636     0    22     1     6
 -2.1428329674704976E+01 a       637     0    22     1     7
  9.9102382815723686E+00 a       638     0    22     1     8
  3.0347435220723284E+01 a       639     0    22     1     9
  1.4071744810047022E+01 a       640     0    22     1    10
  8.0191214421270800E+00 a       641     0    22     1    11
 -1.1902895821108705E+01 a       642     0    22     1    12
  1.3651313116846651E+01 a       643     0    22     1    13
  2.5980627585117148E+01 a       644     0    22     1    14
  2.9459200622436896E+01 a       645     0    22     1    15
 -1.2813156400380386E+01 a       646     0    22     1    16
  9.2452709361885166E+00 a       647     0    22     1    17
 -5.3042384445305224E+00 a       648     0    22     1    18
  4.8228374354729855E+00 a       649     0    22     1    19
  1.0900476415224965E+01 a       650     0    22     1    20
 -1.3364602709542060E+01 a       651     0    22     1    21
 -1.5861545305200938E+01 a       652     0    22     1    22
 -4.2420935807349354E+00 a       653     0    22     1    23
 -4.8386185744117689E+01 a       654     0    22     1    24
  1.0550196808482990E+01 a       655     0    22     1    25
  8.9700106700454718E+00 a       656     0    22     1    26
  1.1498671683728780E+01 a       657     0    22     1    27
 -1.1342232254894043E+01 a       658     0    22     1    28
  1.6809911675006223E+01 a       659     0    22     1    29
 -3.8359504336038199E+01 a       660     0    22     1    30
 -2.3138706944424744E+01 a       661     0    23     1     1
  1.1052787069288248E+01 a       662     0    23     1     2
  4.9747471774456130E+01 a       663     0    23     1     3
  4.9964254993537551E+01 a       664     0    23     1     4
 -5.2118726116826561E+00 a       665     0    23     1     5
  2.6118826705956806E+01 a       666     0    23     1     6
  9.8533798051991184E+00 a       667     0    23     1     7
  1.2387171644687342E+01 a       668     0    23     1     8
 -9.6797235268069723E+00 a       669     0    23     1     9
  4.5087887861078335E-01 a       670     0    23     1    10
  4.0622242456863411E+00 a       671     0    23     1    11
  2.4503800259966003E+01 a       672     0    23     1    12
 -5.0591173149665298E+00 a       673     0    23     1    13
  1.8299222847131226E+01 a       674     0    23     1    14
  1.6540887595387741E+01 a       675     0    23     1    15
  2.6193320970050326E+01 a       676     0    23     1    16
 -4.1131034482450541E+00 a       677     0    23     1    17
 -1.3564555340076052E+00 a       678     0    23     1    18
 -2.0764870359402511E+01 a       679     0    23     1    19
 -2.1838307258781867E+01 a       680     0    23     1    20
 -3.6988651840060527E+01 a       681     0    23     1    21
 -3.8287344545896779E+01 a       682     0    23     1    22
 -3.7187874616031522E+01 a       683     0    23     1    23
 -1.6269171976362060E+01 a       684     0    23     1    24
  1.4361190594082903E+01 a       685     0    23     1    25
 -1.0851116013607880E+00 a       686     0    23     1    26
  2.4139438364562773E+00 a       687     0    23     1    27
 -3.4653247606346902E+01 a       688     0    23     1    28
  2.1052091499767059E+01 a       689     0    23     1    29
 -3.5609390143274624E+01 a       690     0    23     1    30
 -1.3292788704095182E+01 a       691     0    24     1     1
 -8.3117657428044711E-01 a       692     0    24     1     2
  3.5863032944632550E+01 a       693     0    24     1     3
 -2.9121432053300239E+01 a       694     0    24     1     4
 -2.1856782302686618E+01 a       695     0    24     1     5
 -1.6568039311103696E+01 a       696     0    24     1     6
 -1.6204337287010368E+01 a       697     0    24     1     7
 -1.6113264912732490E+00 a       698     0    24     1     8
 -2.5642308367946093E+01 a       699     0    24     1     9
 -1.1662069811215796E+01 a       700     0    24     1    10
 -1.0936808737022290E+00 a       701     0    24     1    11
 -7.5363721853054217E+00 a       702     0    24     1    12
  2.4990596058715134E+01 a       703     0    24     1    13
  9.9964291585252729E-01 a       704     0    24     1    14
  3.2232947702763738E+01 a       705     0    24     1    15
 -1.3822371838515097E+00 a       706     0    24     1    16
 -1.1992678657538420E+01 a       707     0    24     1    17
 -6.2497317958526416E+01 a       708     0    24     1    18
 -4.8357738863240343E+00 a       709     0    24     1    19
 -1.7979108875329036E+01 a       710     0    24     1    20
 -3.3608754194242522E+01 a       711     0    24     1    21
  1.6431748370442531E+01 a       712     0    24     1    22
  1.7382783747779428E+01 a       713     0    24     1    23
 -1.1076820086738833E+01 a       714     0    24     1    24
 -6.2571995110375829E+00 a       715     0    24     1    25
  1.0570915292105553E+01 a       716     0    24     1    26
 -1.2579090144034183E+01 a       717     0    24     1    27
 -9.8569473212270609E+00 a       718     0    24     1    28
  2.8995083353590626E+01 a       719     0    24     1    29
 -3.2258197106100830E+01 a       720     0    24     1    30
 -3.5316947052295006E+01 a       721     0    25     1     1
 -3.8550525002969787E+00 a       722     0    25     1     2
 -1.2410099901043901E+01 a       723     0    25     1     3
 -3.7683169946983625E+01 a       724     0    25     1     4
  1.3375040508391059E+01 a       725     0    25     1     5
 -3.6895262743519286E+00 a       726     0    25     1     6
 -2.3491963896520563E+01 a       727     0    25     1     7
  4.8127523854369620E+00 a       728     0    25     1     8
  4.7652374303060803E+01 a       729     0    25     1     9
  1.9907909797311634E+00 a       730     0    25     1    10
 -7.4320703539459467E+00 a       731     0    25     1    11
 -9.1002911779934372E+00 a       732     0    25     1    12
  4.7970985632625940E+01 a       733     0    25     1    13
  5.7862577823816309E+01 a       734     0    25     1    14
  3.1118526308965674E+01 a       735     0    25     1    15
  1.7515369023359444E+01 a       736     0    25     1    16
  8.6441795409633215E+00 a       737     0    25     1    17
  1.6912482782103250E+01 a       738     0    25     1    18
 -4.8229028462345731E+00 a       739     0    25     1    19
  4.3974830856729694E+00 a       740     0    25     1    20
 -4.8706552697209538E+01 a       741     0    25     1    21
 -2.3832862359015845E+01 a       742     0    25     1    22
  8.9574157573340241E-01 a       743     0    25     1    23
 -3.0259898841534945E+01 a       744     0    25     1    24
  1.4705152612749039E+01 a       745     0    25     1    25
  1.1649480373636061E+01 a       746     0    25     1    26
  2.2928876277987420E+01 a       747     0    25     1    27
  3.0976810007661291E+00 a       748     0    25     1    28
  1.1620925136367550E+01 a       749     0    25     1    29
 -1.3635160510019263E+01 a       750     0    25     1    30
 -2.8016918164054733E+01 a       751     0    26     1     1
 -3.4856783007825356E+01 a       752     0    26     1     2
 -1.8806923253177438E+01 a       753     0    26     1     3
 -4.6153036506313988E+01 a       754     0    26     1     4
 -2.9681836899869985E+01 a       755     0    26     1     5
 -2.3314866636241270E+01 a       756     0    26     1     6
 -3.4747236164851884E+01 a       757     0    26     1     7
 -5.3810119302559798E+00 a       758     0    26     1     8
  8.1166713368053784E+00 a       759     0    26     1     9
 -2.5121891114167070E+01 a       760     0    26     1    10
 -3.5619151113594256E+01 a       761     0    26     1    11
  9.5042607014070732E+00 a       762     0    26     1    12
 -1.5559654166844290E+01 a       763     0    26     1    13
  4.6227334429920703E+01 a       764     0    26     1    14
  4.1936921470096607E+01 a       765     0    26     1    15
 -1.0103580555454043E+01 a       766     0    26     1    16
 -1.8895320245700244E+01 a       767     0    26     1    17
 -8.4517217419774315E+00 a       768     0    26     1    18
  1.5253821320047983E+01 a       769     0    26     1    19
  4.3280533236284349E+00 a       770     0    26     1    20
 -9.5020433796394499E+01 a       771     0    26     1    21
  8.2281126848178854E+00 a       772     0    26     1    22
  1.8210897245903233E+00 a       773     0    26     1    23
  1.3789750716351339E+01 a       774     0    26     1    24
 -1.5210562578887303E+00 a       775     0    26     1    25
 -2.5594873175046775E+01 a       776     0    26     1    26
 -5.9418774334825004E+00 a       777     0    26     1    27
 -2.2517178182836290E+01 a       778     0    26     1    28
 -4.2152001679974420E+00 a       779     0    26     1    29
 -2.0471134483188788E-01 a       780     0    26     1    30
 -9.3687701850989722E+00 a       781     0    27     1     1
  2.2461978683765871E+01 a       782     0    27     1     2
  2.7761416385953712E+01 a       783     0    27     1     3
 -2.6200414372881681E+01 a       784     0    27     1     4
  2.6171247677493583E+00 a       785     0    27     1     5
 -1.7557594977256681E+01 a       786     0    27     1     6
  6.1005834898727445E+00 a       787     0    27     1     7
 -1.8834286886044286E+01 a       788     0    27     1     8
  7.0521932518935699E+01 a       789     0    27     1     9
 -3.8854111164352474E+01 a       790     0    27     1    10
 -5.3378076308317146E+00 a       791     0    27     1    11
 -4.1984095116021223E+00 a       792     0    27     1    12
 -2.9590794108984051E+00 a       793     0    27     1    13
  4.4519748332147053E+01 a       794     0    27     1    14
 -4.1029758832198397E+01 a       795     0    27     1    15
  2.9660090201452903E+01 a       796     0    27     1    16
  1.6492675186216392E+01 a       797     0    27     1    17
  2.5389773440578352E+01 a       798     0    27     1    18
 -2.9685188805612137E+00 a       799     0    27     1    19
  3.1073861090132237E+01 a       800     0    27     1    20
  5.3836661593776029E+01 a       801     0    27     1    21
  1.4371522970804680E+01 a       802     0    27     1    22
  1.9652433248102209E+01 a       803     0    27     1    23
  1.8236627057983188E+01 a       804     0    27     1    24
 -8.8124519306353637E+00 a       805     0    27     1    25
  2.1233598679204810E+01 a       806     0    27     1    26
  1.2292354463930222E+01 a       807     0    27     1    27
  2.7335399979322055E+01 a       808     0    27     1    28
 -1.2909909773125510E+00 a       809     0    27     1    29
  1.3829958249474412E+01 a       810     0    27     1    30
  2.6259348303273446E+00 a       811     0    28     1     1
 -6.6321408914933517E+00 a       812     0    28     1     2
 -1.8405035303870094E+00 a       813     0    28     1     3
 -5.8814778133296848E+00 a       814     0    28     1     4
 -9.1853399217668201E+00 a       815     0    28     1     5
 -8.7128892754202991E-01 a       816     0    28     1     6
 -2.1711885693155175E+01 a       817     0    28     1     7
 -5.5258507273498987E+00 a       818     0    28     1     8
 -1.8027827219516922E+01 a       819     0    28     1     9
  2.0418130383605096E+01 a       820     0    28     1    10
  6.4447388651564879E+01 a       821     0    28     1    11
  8.4419520433079267E+00 a       822     0    28     1    12
  3.2350148572594939E+01 a       823     0    28     1    13
 -4.4803131291491844E+01 a       824     0    28     1    14
  1.9657775059105646E+01 a       825     0    28     1    15
 -2.0841824837954977E+01 a       826     0    28     1    16
  1.0911401337233409E+01 a       827     0    28     1    17
  1.6110293877367859E+01 a       828     0    28     1    18
 -2.1779043492114617E+01 a       829     0    28     1    19
 -7.4555032803626355E+00 a       830     0    28     1    20
 -8.0351012823859183E+00 a       831     0    28     1    21
  9.2754733004585770E+00 a       832     0    28     1    22
 -3.7529967284594335E+01 a       833     0    28     1    23
 -4.0272753716503340E+00 a       834     0    28     1    24
 -2.0459246977157097E+01 a       835     0    28     1    25
 -1.9386038919809309E+01 a       836     0    28     1    26
  6.3444562446608636E+01 a       837     0    28     1    27
 -7.3341462167299856E+00 a       838     0    28     1    28
 -3.0412081580565800E+01 a       839     0    28     1    29
  1.4574592268394992E+01 a       840     0    28     1    30
  2.6381301997280520E+01 a       841     0    29     1     1
 -9.8098763589244733E+00 a       842     0    29     1     2
 -1.6167660142455976E+01 a       843     0    29     1     3
 -5.2046290989742388E+01 a       844     0    29     1     4
  1.1406649648582567E+00 a       845     0    29     1     5
 -3.6929677828931652E+01 a       846     0    29     1     6
  2.4418295789849765E+01 a       847     0    29     1     7
  2.1469860661576035E+01 a       848     0    29     1     8
 -3.2128792947312910E+01 a       849     0    29     1     9
  4.8427078961432830E+00 a       850     0    29     1    10
  2.9060551097090539E+01 a       851     0    29     1    11
 -1.3985922741521980E+01 a       852     0    29     1    12
 -1.1978162710878786E+00 a       853     0    29     1    13
 -3.2481973254836205E+01 a       854     0    29     1    14
 -2.7688066894894106E+00 a       855     0    29     1    15
 -4.5393725683976918E+01 a       856     0    29     1    16
 -2.2010145768609675E+01 a       857     0    29     1    17
 -1.8442844660340718E+01 a       858     0    29     1    18
  1.4325273211013455E+01 a       859     0    29     1    19
  3.5448194570932692E+01 a       860     0    29     1    20
  1.4955305531087104E+01 a       861     0    29     1    21
  1.5234349379903961E+01 a       862     0    29     1    22
  6.5898229168123050E+00 a       863     0    29     1    23
  1.3242449391335393E+01 a       864     0    29     1    24
 -1.7310198261311829E+01 a       865     0    29     1    25
 -1.2199122188641381E+01 a       866     0    29     1    26
  1.6249412806405488E+01 a       867     0    29     1    27
  1.9871909738776498E+01 a       868     0    29     1    28
 -1.6646271701832308E+01 a       869     0    29     1    29
  2.3360236415066336E+01 a       870     0    29     1    30
 -2.5314138338002710E+01 a       871     0    30     1     1
 -1.8973166081991643E+01 a       872     0    30     1     2
 -5.2703655855231784E+00 a       873     0    30     1     3
 -6.7912941389489323E-01 a       874     0    30     1     4
  7.1977030947247842E+00 a       875     0    30     1     5
  1.6072729112916594E+01 a       876     0    30     1     6
 -2.0339222839736081E+01 a       877     0    30     1     7
  5.6854603292630268E-01 a       878     0    30     1     8
 -6.1284574166617382E+01 a       879     0    30     1     9
 -2.0365130571139101E+01 a       880     0    30     1    10
  1.6407884344988830E+01 a       881     0    30     1    11
  1.0153505223314802E+01 a       882     0    30     1    12
  5.5249798260411529E+00 a       883     0    30     1    13
 -2.3258135194915294E+01 a       884     0    30     1    14
 -3.3379415929759354E+01 a       885     0    30     1    15
 -9.0436906000247372E+00 a       886     0    30     1    16
  7.8731156540235459E+00 a       887     0    30     1    17
 -3.7661054365354005E+01 a       888     0    30     1    18
 -6.9388300979071609E+00 a       889     0    30     1    19
 -1.9066228788571653E+01 a       890     0    30     1    20
  1.3794770324180146E+01 a       891     0    30     1    21
 -1.0026947125198491E+01 a       892     0    30     1    22
 -7.6744030493720254E+00 a       893     0    30     1    23
 -1.5060008281244748E+01 a       894     0    30     1    24
  3.8072660299376175E+00 a       895     0    30     1    25
 -1.4572089576405098E+01 a       896     0    30     1    26
 -3.6117039687397572E+01 a       897     0    30     1    27
 -3.4578793467487574E+00 a       898     0    30     1    28
  3.5117284923743388E+00 a       899     0    30     1    29
  1.0325676418824280E+01 a       900     0    30     1    30
  2.0574678710616624E+01 a       901     0    31     1     1
  3.4891670558131773E+00 a       902     0    31     1     2
  7.1661567852168622E+00 a       903     0    31     1     3
  1.6564623790241839E+01 a       904     0    31     1     4
 -1.0208999053533935E+01 a       905     0    31     1     5
  2.0413516317388972E+01 a       906     0    31     1     6
  3.1877740835052402E+00 a       907     0    31     1     7
 -5.6480312095191065E+00 a       908     0    31     1     8
 -3.2862619481956393E+01 a       909     0    31     1     9
 -6.1840767847540050E+00 a       910     0    31     1    10
  3.2334366331678330E+00 a       911     0    31     1    11
  2.5863201485519345E+00 a       912     0    31     1    12
 -2.7515164305536018E+01 a       913     0    31     1    13
 -3.4424330638548440E+01 a       914     0    31     1    14
 -2.7850625017837299E+01 a       915     0    31     1    15
 -1.3550973003673246E+01 a       916     0    31     1    16
  8.1832667337294964E+00 a       917     0    31     1    17
 -1.3835559280038215E+01 a       918     0    31     1    18
  3.7366418440732772E+00 a       919     0    31     1    19
 -1.2542734323354496E+00 a       920     0    31     1    20
  3.3735806082635975E+01 a       921     0    31     1    21
  2.2167347682044742E+01 a       922     0    31     1    22
 -1.9865428203098408E+00 a       923     0    31     1    23
  1.1866107134945070E+01 a       924     0    31     1    24
 -1.0756317201861474E+01 a       925     0    31     1    25
 -2.4544528957875165E+00 a       926     0    31     1    26
 -2.9154375362871512E+01 a       927     0    31     1    27
 -1.8370140362823948E+00 a       928     0    31     1    28
 -1.0697023984203225E+01 a       929     0    31     1    29
  1.2429801437024770E+00 a       930     0    31     1    30
  1.1334055178173259E+01 a       931     0    32     1     1
  2.6350995432576685E+01 a       932     0    32     1     2
  2.4362195323604992E+00 a       933     0    32     1     3
  1.8031692777783128E+01 a       934     0    32     1     4
  2.7612499855525154E+01 a       935     0    32     1     5
  1.6463858587425282E+01 a       936     0    32     1     6
  4.0687983971206620E+01 a       937     0    32     1     7
  1.4993618446735686E+01 a       938     0    32     1     8
  2.3068136910117282E+01 a       939     0    32     1     9
  5.8272699034425628E+00 a       940     0    32     1    10
 -4.6994344080377601E+00 a       941     0    32     1    11
  3.1115886129875969E+00 a       942     0    32     1    12
 -3.0844663930278852E+01 a       943     0    32     1    13
 -1.4988054234978094E+01 a       944     0    32     1    14
 -4.5394820894792936E+01 a       945     0    32     1    15
  1.3629144137246440E+01 a       946     0    32     1    16
 -2.1098109248117815E+01 a       947     0    32     1    17
  1.0903561350177366E+01 a       948     0    32     1    18
 -6.1982829345826156E+00 a       949     0    32     1    19
  1.6192113879503622E+00 a       950     0    32     1    20
  5.3271014514430995E+01 a       951     0    32     1    21
 -1.5052360328705781E+01 a       952     0    32     1    22
 -2.5387095824329209E-01 a       953     0    32     1    23
  3.0947047018512343E+01 a       954     0    32     1    24
  2.1963113464682156E+01 a       955     0    32     1    25
  3.8568058520316768E+00 a       956     0    32     1    26
 -1.8280390084869442E+01 a       957     0    32     1    27
  1.8117995172120438E+01 a       958     0    32     1    28
  1.2929395615623043E+00 a       959     0    32     1    29
  1.5261589416785206E+01 a       960     0    32     1    30
  4.5328527352375822E+01 a       961     0    33     1     1
 -1.7741162035280286E+01 a       962     0    33     1     2
 -1.9268325722822812E+01 a       963     0    33     1     3
  2.8844216642249211E+01 a       964     0    33     1     4
 -1.1793756401399074E+01 a       965     0    33     1     5
  1.5590957936188193E+01 a       966     0    33     1     6
  1.5150573746061010E+01 a       967     0    33     1     7
  6.6254575595934275E+00 a       968     0    33     1     8
 -8.7161013956042723E+01 a       969     0    33     1     9
  1.6947395299005375E+01 a       970     0    33     1    10
  1.5686606751156107E+01 a       971     0    33     1    11
 -3.5935928750457369E+00 a       972     0    33     1    12
  3.5198493630430285E+01 a       973     0    33     1    13
 -5.1718738358097802E+01 a       974     0    33     1    14
  2.1568718698630480E+01 a       975     0    33     1    15
 -2.4828973332361364E+00 a       976     0    33     1    16
  1.9992189348738560E+01 a       977     0    33     1    17
  4.0765743530531724E+00 a       978     0    33     1    18
 -6.2225374781667186E-01 a       979     0    33     1    19
 -3.8218226342767075E+01 a       980     0    33     1    20
 -1.7528606255117161E+01 a       981     0    33     1    21
 -7.7757282148723528E+00 a       982     0    33     1    22
 -8.8559814657474263E+00 a       983     0    33     1    23
 -4.6650001673570616E+00 a       984     0    33     1    24
  1.2106383757466210E+01 a       985     0    33     1    25
 -1.2667326277551059E+01 a       986     0    33     1    26
 -5.8509987999564800E+01 a       987     0    33     1    27
 -2.5464919041423897E+01 a       988     0    33     1    28
  2.7736820191470986E+00 a       989     0    33     1    29
 -1.2722055406308016E+01 a       990     0    33     1    30
  1.9646499826974239E+01 a       991     0    34     1     1
  4.1814734563907461E+00 a       992     0    34     1     2
 -2.0127980490396268E+01 a       993     0    34     1     3
  1.5350598867307443E+01 a       994     0    34     1     4
  3.0841607056462532E+00 a       995     0    34     1     5
  3.1208269523460146E+01 a       996     0    34     1     6
  1.0038676064103411E+01 a       997     0    34     1     7
  2.2532076008624959E+00 a       998     0    34     1     8
 -1.4240958249697412E+01 a       999     0    34     1     9
  2.8951303232715102E+01 a      1000     0    34     1    10
  5.7643946846424301E+00 a      1001     0    34     1    11
 -1.1072654858239103E+01 a      1002     0    34     1    12
 -2.1156391672828214E+01 a      1003     0    34     1    13
 -2.3584728174767420E+01 a      1004     0    34     1    14
  2.7875761003149197E+01 a      1005     0    34     1    15
  4.5047142800869215E+00 a      1006     0    34     1    16
 -3.4854494206450917E+00 a      1007     0    34     1    17
 -4.8021862324176183E+00 a      1008     0    34     1    18
  8.9358880633809061E+00 a      1009     0    34     1    19
 -1.8314855939479550E+01 a      1010     0    34     1    20
 -2.3390108268660420E+01 a      1011     0    34     1    21
  2.9694473030890347E+01 a      1012     0    34     1    22
 -5.0679100644190000E-01 a      1013     0    34     1    23
  4.9253730252687674E+01 a      1014     0    34     1    24
 -8.6055026741568685E+00 a      1015     0    34     1    25
 -4.9862554735204734E+00 a      1016     0    34     1    26
  1.4006169711423992E+01 a      1017     0    34     1    27
  4.8187595685861506E+00 a      1018     0    34     1    28
 -5.2370640525810082E+00 a      1019     0    34     1    29
  9.9324914672520261E+00 a      1020     0    34     1    30
 -7.9891224771393805E+00 a      1021     0    35     1     1
  4.1615612673662978E+00 a      1022     0    35     1     2
 -1.6362537811761687E+01 a      1023     0    35     1     3
  2.1468854820248051E+01 a      1024     0    35     1     4
  9.1656498440224099E-01 a      1025     0    35     1     5
  3.1098351759560212E+00 a      1026     0    35     1     6
 -2.5045646375768321E+01 a      1027     0    35     1     7
 -2.0829615124338279E+01 a      1028     0    35     1     8
  2.9118558014458909E+01 a      1029     0    35     1     9
 -1.8230632834965452E+00 a      1030     0    35     1    10
 -2.4556043332602581E+01 a      1031     0    35     1    11
  3.6644349535958525E+00 a      1032     0    35     1    12
  5.1405542661264318E+00 a      1033     0    35     1    13
  2.0497030622734286E+01 a      1034     0    35     1    14
 -3.0403704176722903E+00 a      1035     0    35     1    15
  5.2100363640799836E+00 a      1036     0    35     1    16
  1.8712618820338399E+01 a      1037     0    35     1    17
  4.5138893437907335E+00 a      1038     0    35     1    18
 -5.6993116981381480E+00 a      1039     0    35     1    19
 -1.2446774230418834E+01 a      1040     0    35     1    20
 -5.5943446972694097E+00 a      1041     0    35     1    21
 -4.6777274684101239E-01 a      1042     0    35     1    22
  2.9289986884786576E+00 a      1043     0    35     1    23
 -5.7822852310889328E+00 a      1044     0    35     1    24
  1.0204164131023264E+01 a      1045     0    35     1    25
  1.0947153205279077E+01 a      1046     0    35     1    26
 -1.0139589547048089E+01 a      1047     0    35     1    27
 -4.6547971527172294E+00 a      1048     0    35     1    28
  6.1696757458425440E+00 a      1049     0    35     1    29
 -4.2358592320412853E+00 a      1050     0    35     1    30
 -1.8436731079330748E+01 a      1051     0    36     1     1
  2.1215056231742352E+01 a      1052     0    36     1     2
 -3.4709784025977235E+01 a      1053     0    36     1     3
  3.1824495737381497E+01 a      1054     0    36     1     4
  1.4409912116419784E+01 a      1055     0    36     1     5
 -2.5717385032557214E+00 a      1056     0    36     1     6
  1.4049164251450062E+01 a      1057     0    36     1     7
  7.3691669831513575E+00 a      1058     0    36     1     8
  6.3159639156506316E+01 a      1059     0    36     1     9
 -1.1085086853606171E+01 a      1060     0    36     1    10
 -5.9156443697575469E+01 a      1061     0    36     1    11
  1.8563263871673389E+01 a      1062     0    36     1    12
 -4.7629815611921721E+01 a      1063     0    36     1    13
  7.5678312632736393E+01 a      1064     0    36     1    14
 -3.6562901433491810E+01 a      1065     0    36     1    15
  2.4236605737712306E+01 a      1066     0    36     1    16
