################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.4479317804322767E+00 a      1026     0    35     1     6
 -7.0399186785981147E+00 a      1027     0    35     1     7
 -2.3262442494553737E+00 a      1028     0    35     1     8
 -5.8745327830538976E+00 a      1029     0    35     1     9
 -2.5547604782609299E+00 a      1030     0    35     1    10
  8.1073757108938549E-01 a      1031     0    35     1    11
 -8.7493437145934809E+00 a      1032     0    35     1    12
  7.6346480028761921E-01 a      1033     0    35     1    13
  2.7334822460227532E+00 a      1034     0    35     1    14
 -9.2479141836250445E-02 a      1035     0    35     1    15
  4.9314288876430199E+00 a      1036     0    35     1    16
  1.6746752479115731E+01 a      1037     0    35     1    17
  1.3229087455158551E+01 a      1038     0    35     1    18
  1.8592511204514384E+00 a      1039     0    35     1    19
  2.7131377867770947E+00 a      1040     0    35     1    20
  3.7019017846693214E+00 a      1041     0    35     1    21
  3.3932647592829550E+00 a      1042     0    35     1    22
 -6.1664413019562856E+00 a      1043     0    35     1    23
  4.7801172794518623E+00 a      1044     0    35     1    24
  4.0116331678421826E+00 a      1045     0    35     1    25
 -1.6950234237157428E+01 a      1046     0    35     1    26
 -3.3130187180716777E+00 a      1047     0    35     1    27
  1.7734818726062642E+00 a      1048     0    35     1    28
 -2.3520395313385709E+00 a      1049     0    35     1    29
 -7.2664794352017683E+00 a      1050     0    35     1    30
  1.7049163555746844E+01 a      1051     0    36     1     1
  3.3718443746484951E+01 a      1052     0    36     1     2
  1.4434449778920044E+01 a      1053     0    36     1     3
  4.5516325294289857E+00 a      1054     0    36     1     4
 -4.0287971387900995E-01 a      1055     0    36     1     5
 -1.2532844661878578E+01 a      1056     0    36     1     6
  1.3292069489367877E+01 a      1057     0    36     1     7
 -3.8063970377492216E+00 a      1058     0    36     1     8
  1.2429112843063344E+01 a      1059     0    36     1     9
  4.3977194007303488E+00 a      1060     0    36     1    10
 -2.6596752932363232E+00 a      1061     0    36     1    11
  1.5279283895247259E+01 a      1062     0    36     1    12
  1.6759789574817401E+00 a      1063     0    36     1    13
 -8.0196258091081045E+00 a      1064     0    36     1    14
 -5.4880391279434659E-01 a      1065     0    36     1    15
 -7.7229299367062278E+00 a      1066     0    36     1    16
 -2.7095390511927828E+01 a      1067     0    36     1    17
 -2.6689244467464583E+01 a      1068     0    36     1    18
 -8.9859405276838924E+00 a      1069     0    36     1    19
 -2.6255418781643121E+00 a      1070     0    36     1    20
 -4.4392905527640787E+00 a      1071     0    36     1    21
 -5.9301828751821537E+00 a      1072     0    36     1    22
  1.2916087244462185E+01 a      1073     0    36     1    23
 -5.5803683064220611E+00 a      1074     0    36     1    24
 -5.7310265722958089E+00 a      1075     0    36     1    25
  3.1831246498902217E+01 a      1076     0    36     1    26
  7.0490906641112261E+00 a      1077     0    36     1    27
 -9.9418750204088779E-01 a      1078     0    36     1    28
  8.6616588305724047E+00 a      1079     0    36     1    29
  1.4864126671632409E+01 a      1080     0    36     1    30
  2.0451346980803780E+00 a      1081     0    37     1     1
  1.8275211557912074E+00 a      1082     0    37     1     2
 -6.4097819503649112E-01 a      1083     0    37     1     3
  1.3454451145421692E-01 a      1084     0    37     1     4
  4.2477937419484513E-01 a      1085     0    37     1     5
 -1.1999777960051490E+00 a      1086     0    37     1     6
  1.3001624920257941E+00 a      1087     0    37     1     7
  2.0108023891388731E+00 a      1088     0    37     1     8
 -3.9602732083497966E-01 a      1089     0    37     1     9
  6.5814952542947325E-01 a      1090     0    37     1    10
  1.3810330108823926E-01 a      1091     0    37     1    11
  1.2546944562922424E+00 a      1092     0    37     1    12
 -3.8124908539568902E-01 a      1093     0    37     1    13
 -6.7953092173673935E-01 a      1094     0    37     1    14
  3.7763993416795028E-01 a      1095     0    37     1    15
 -5.9781071388326501E-01 a      1096     0    37     1    16
 -1.5667621556746247E+00 a      1097     0    37     1    17
  1.8159133669248022E+00 a      1098     0    37     1    18
  1.6286197495703896E+00 a      1099     0    37     1    19
 -1.9087215441068645E-01 a      1100     0    37     1    20
 -4.6268503523493976E-01 a      1101     0    37     1    21
 -5.8354473112258043E-01 a      1102     0    37     1    22
  1.2157901185351452E+00 a      1103     0    37     1    23
 -5.0447303298488988E-01 a      1104     0    37     1    24
 -5.9227125036772432E-01 a      1105     0    37     1    25
  2.6444428908728539E+00 a      1106     0    37     1    26
  1.0136507016334522E+00 a      1107     0    37     1    27
 -6.8710950650022651E-01 a      1108     0    37     1    28
  1.6055170305295818E-01 a      1109     0    37     1    29
  1.2216121655468692E+00 a      1110     0    37     1    30
 -9.9973662909694649E+00 a      1111     0    38     1     1
 -1.9297848920828844E+01 a      1112     0    38     1     2
 -1.0718007456357203E+01 a      1113     0    38     1     3
 -3.2473689186442463E+00 a      1114     0    38     1     4
  2.1548380132257274E+00 a      1115     0    38     1     5
  5.9635466337664784E+00 a      1116     0    38     1     6
 -6.2946756759651263E+00 a      1117     0    38     1     7
  4.6959833979456542E+00 a      1118     0    38     1     8
 -7.5515353912699039E+00 a      1119     0    38     1     9
 -3.2602086076978907E+00 a      1120     0    38     1    10
  1.4774823217336612E+00 a      1121     0    38     1    11
 -7.8196612662138554E+00 a      1122     0    38     1    12
 -1.4935027170823796E+00 a      1123     0    38     1    13
  4.4525764408601685E+00 a      1124     0    38     1    14
  7.7943835132486972E-01 a      1125     0    38     1    15
  3.2997888568133438E+00 a      1126     0    38     1    16
  1.3807217304750859E+01 a      1127     0    38     1    17
  1.4943445223428499E+01 a      1128     0    38     1    18
  6.5122158818661822E+00 a      1129     0    38     1    19
  1.8692495795797894E+00 a      1130     0    38     1    20
  2.5297873005211216E+00 a      1131     0    38     1    21
  3.4531141671590246E+00 a      1132     0    38     1    22
 -7.3527802040887007E+00 a      1133     0    38     1    23
  1.5453600365057107E+00 a      1134     0    38     1    24
  2.8976408487477161E+00 a      1135     0    38     1    25
 -1.6888605014230098E+01 a      1136     0    38     1    26
 -5.7271033809207177E+00 a      1137     0    38     1    27
 -3.4520139147834356E-01 a      1138     0    38     1    28
 -7.2357759461628790E+00 a      1139     0    38     1    29
 -7.4288705832955149E+00 a      1140     0    38     1    30
  1.2278451479273831E+00 a      1141     0    39     1     1
 -2.8934064843550455E-01 a      1142     0    39     1     2
 -1.3747820192818434E+00 a      1143     0    39     1     3
 -2.3498812173532921E+00 a      1144     0    39     1     4
  4.9316964190709922E-01 a      1145     0    39     1     5
 -4.8853983402145823E-01 a      1146     0    39     1     6
 -6.7307240310376870E-01 a      1147     0    39     1     7
  5.8084298048343719E-01 a      1148     0    39     1     8
 -1.3101295329003575E+00 a      1149     0    39     1     9
  1.1596249317379461E+00 a      1150     0    39     1    10
  1.0605264258461783E-01 a      1151     0    39     1    11
 -6.8563154018315198E-02 a      1152     0    39     1    12
  2.1018665018329702E-01 a      1153     0    39     1    13
 -1.0362747628927464E+00 a      1154     0    39     1    14
  1.8717566718234460E-01 a      1155     0    39     1    15
 -5.2912268446989497E-01 a      1156     0    39     1    16
 -2.4351104881386458E+00 a      1157     0    39     1    17
  2.9282974100266781E+00 a      1158     0    39     1    18
  2.1623220765486387E-01 a      1159     0    39     1    19
 -4.5321419925135352E-02 a      1160     0    39     1    20
 -3.2975782034487239E-01 a      1161     0    39     1    21
  1.5081250309231899E+00 a      1162     0    39     1    22
 -2.2769171507676109E-01 a      1163     0    39     1    23
 -9.6335210970642871E-01 a      1164     0    39     1    24
  2.9583420484339618E-01 a      1165     0    39     1    25
 -5.8193571278811529E-01 a      1166     0    39     1    26
  2.0805679758784493E-01 a      1167     0    39     1    27
  1.8950375172302780E-01 a      1168     0    39     1    28
  1.5083048309719265E+00 a      1169     0    39     1    29
  1.7430029122575856E+00 a      1170     0    39     1    30
  1.0689251666337496E+00 a      1171     0    40     1     1
  5.6031350828647886E-01 a      1172     0    40     1     2
  1.3895252886910434E+00 a      1173     0    40     1     3
  4.6962686053653924E-01 a      1174     0    40     1     4
 -1.2230630908705471E+00 a      1175     0    40     1     5
  1.6221553362447924E-01 a      1176     0    40     1     6
  8.5736458476369481E-01 a      1177     0    40     1     7
  6.4426894386670919E-01 a      1178     0    40     1     8
  6.5502418791563044E-01 a      1179     0    40     1     9
  2.0268537157498615E-01 a      1180     0    40     1    10
 -2.0819965275430585E-01 a      1181     0    40     1    11
  8.8515148328349599E-02 a      1182     0    40     1    12
  4.3786836742565050E-01 a      1183     0    40     1    13
  6.6565651648828028E-01 a      1184     0    40     1    14
 -9.0546310310927614E-01 a      1185     0    40     1    15
  3.6661521625514354E-01 a      1186     0    40     1    16
 -7.6727729758376317E-01 a      1187     0    40     1    17
 -9.5431294060398453E-01 a      1188     0    40     1    18
  5.2077309346158251E-01 a      1189     0    40     1    19
 -5.5720508046209649E-01 a      1190     0    40     1    20
 -4.4893125004347528E-01 a      1191     0    40     1    21
 -5.1494935476728898E-01 a      1192     0    40     1    22
  1.4207243976444500E-01 a      1193     0    40     1    23
  9.1878680592987272E-01 a      1194     0    40     1    24
  3.7519175537848132E-01 a      1195     0    40     1    25
 -3.0017670352365511E-01 a      1196     0    40     1    26
  6.4528143587209597E-01 a      1197     0    40     1    27
  6.1003258631809654E-01 a      1198     0    40     1    28
  1.9243316779382909E+00 a      1199     0    40     1    29
 -1.1889232334337171E-01 a      1200     0    40     1    30
 -9.3181055102260513E-01 a      1201     0    41     1     1
  1.1325274715870505E-01 a      1202     0    41     1     2
  9.2396312123924640E-01 a      1203     0    41     1     3
  7.6011773388551207E-01 a      1204     0    41     1     4
 -2.7765887975861649E+00 a      1205     0    41     1     5
 -1.7896463605105475E-01 a      1206     0    41     1     6
  2.0172599780125524E+00 a      1207     0    41     1     7
  3.0738630574843886E+00 a      1208     0    41     1     8
  3.8180338176300239E+00 a      1209     0    41     1     9
 -2.5198661514571139E+00 a      1210     0    41     1    10
 -2.4404599124651308E-01 a      1211     0    41     1    11
  2.8472247690347880E+00 a      1212     0    41     1    12
  3.9174873112717570E-02 a      1213     0    41     1    13
  2.8565046682419371E+00 a      1214     0    41     1    14
  9.2225871887270372E-01 a      1215     0    41     1    15
 -7.2883404466307145E-01 a      1216     0    41     1    16
 -1.2912815937447328E+00 a      1217     0    41     1    17
  1.5445341642295727E+00 a      1218     0    41     1    18
  5.9571689544185336E-01 a      1219     0    41     1    19
 -1.7166465088837448E+00 a      1220     0    41     1    20
 -1.6858456271397189E+00 a      1221     0    41     1    21
 -5.6124275852216010E-01 a      1222     0    41     1    22
  2.4978087340265067E+00 a      1223     0    41     1    23
 -6.0216209885051442E-01 a      1224     0    41     1    24
 -1.1504782806410757E-01 a      1225     0    41     1    25
 -4.4390878465684130E-01 a      1226     0    41     1    26
  3.3221925612943224E+00 a      1227     0    41     1    27
 -8.1632148183972508E-01 a      1228     0    41     1    28
  2.2971735563414404E+00 a      1229     0    41     1    29
  3.3859406006655590E-01 a      1230     0    41     1    30
 -7.8621893088405370E-01 a      1231     0    42     1     1
 -8.7283693688992181E-01 a      1232     0    42     1     2
 -5.1394503975602923E+00 a      1233     0    42     1     3
 -3.2879488563810355E+00 a      1234     0    42     1     4
  9.5339087923279635E+00 a      1235     0    42     1     5
  5.3877669462427180E-01 a      1236     0    42     1     6
 -8.4514687903544239E+00 a      1237     0    42     1     7
 -8.4468893531928817E+00 a      1238     0    42     1     8
 -1.5696991612775065E+01 a      1239     0    42     1     9
  8.2186249490136500E+00 a      1240     0    42     1    10
  1.4958946986319253E+00 a      1241     0    42     1    11
 -1.0976855750059324E+01 a      1242     0    42     1    12
 -6.5190185670349465E-01 a      1243     0    42     1    13
 -1.0579638388174663E+01 a      1244     0    42     1    14
 -3.3456221031640445E+00 a      1245     0    42     1    15
  2.3315318371958642E+00 a      1246     0    42     1    16
  5.7679236201522635E+00 a      1247     0    42     1    17
 -1.5273073339234984E+00 a      1248     0    42     1    18
  7.6063289486289865E-01 a      1249     0    42     1    19
  4.8587191630439470E+00 a      1250     0    42     1    20
  7.0860041670354201E+00 a      1251     0    42     1    21
  2.4569159934321010E+00 a      1252     0    42     1    22
 -1.0043865976213583E+01 a      1253     0    42     1    23
  1.7207255243450186E+00 a      1254     0    42     1    24
 -3.3465019190820466E-01 a      1255     0    42     1    25
  2.3428552790553070E+00 a      1256     0    42     1    26
 -1.2837440082986701E+01 a      1257     0    42     1    27
  2.6461803715422643E+00 a      1258     0    42     1    28
 -9.6050363543711619E+00 a      1259     0    42     1    29
 -2.7645020171402312E+00 a      1260     0    42     1    30
 -9.4318199961253346E-02 a      1261     0    43     1     1
 -1.0184254763676993E-01 a      1262     0    43     1     2
 -1.4352263558585132E-01 a      1263     0    43     1     3
 -8.9745246950974869E-02 a      1264     0    43     1     4
  1.0413199545097296E+00 a      1265     0    43     1     5
  4.5504719057837296E-02 a      1266     0    43     1     6
 -2.3030753952263189E-01 a      1267     0    43     1     7
 -6.8743915116721899E-01 a      1268     0    43     1     8
 -9.8904548743383586E-02 a      1269     0    43     1     9
  9.3625970815529502E-01 a      1270     0    43     1    10
  2.7259324284270674E-02 a      1271     0    43     1    11
 -3.4193485369942206E-01 a      1272     0    43     1    12
  3.8631386158192886E-02 a      1273     0    43     1    13
 -2.9778961802648096E-01 a      1274     0    43     1    14
 -1.4990530562032608E-01 a      1275     0    43     1    15
  2.7498860864266339E-02 a      1276     0    43     1    16
 -1.4642523175629876E+00 a      1277     0    43     1    17
 -2.6180430770458587E+00 a      1278     0    43     1    18
 -6.2890233053766420E-01 a      1279     0    43     1    19
  2.1451445906373148E-01 a      1280     0    43     1    20
  1.2181575711513970E-01 a      1281     0    43     1    21
  1.6459974841320238E-01 a      1282     0    43     1    22
 -3.0946679805668070E-01 a      1283     0    43     1    23
  7.1561272451639221E-02 a      1284     0    43     1    24
  1.0512609719798701E-02 a      1285     0    43     1    25
 -1.0302300577238313E-01 a      1286     0    43     1    26
 -7.0553193607779918E-01 a      1287     0    43     1    27
  1.5983906355054503E-01 a      1288     0    43     1    28
 -1.5143311666104409E-01 a      1289     0    43     1    29
  1.2029720162456181E-01 a      1290     0    43     1    30
  1.9234407085066902E+00 a      1291     0    44     1     1
  7.7375471279218488E-01 a      1292     0    44     1     2
  5.2195763811110858E+00 a      1293     0    44     1     3
  2.9371895745446421E+00 a      1294     0    44     1     4
 -8.1687731476335035E+00 a      1295     0    44     1     5
 -3.5626577195914549E-01 a      1296     0    44     1     6
  6.8805859434988381E+00 a      1297     0    44     1     7
  5.1672803151792319E+00 a      1298     0    44     1     8
  1.3072729451505325E+01 a      1299     0    44     1     9
 -3.7455187744272145E+00 a      1300     0    44     1    10
 -1.5416931061891841E+00 a      1301     0    44     1    11
  8.8072797298335708E+00 a      1302     0    44     1    12
  8.9006644846056937E-01 a      1303     0    44     1    13
  8.3849626481155966E+00 a      1304     0    44     1    14
  2.5342276304317113E+00 a      1305     0    44     1    15
 -1.4624096175220773E+00 a      1306     0    44     1    16
 -4.7946605515945091E+00 a      1307     0    44     1    17
  3.3261520730302523E-02 a      1308     0    44     1    18
 -2.2763906409468406E+00 a      1309     0    44     1    19
 -3.1891744253272400E+00 a      1310     0    44     1    20
 -5.9377152326648996E+00 a      1311     0    44     1    21
 -2.1497768417172862E+00 a      1312     0    44     1    22
  8.0788917506819953E+00 a      1313     0    44     1    23
 -1.1014883415037271E+00 a      1314     0    44     1    24
  5.5621367719173220E-01 a      1315     0    44     1    25
 -2.2186044237794964E+00 a      1316     0    44     1    26
  1.0885677226655849E+01 a      1317     0    44     1    27
 -1.9014780600026113E+00 a      1318     0    44     1    28
  8.4274731157141751E+00 a      1319     0    44     1    29
  2.7238976557673396E+00 a      1320     0    44     1    30
  8.1978654944643056E-02 a      1321     0    45     1     1
 -4.3325485054378493E-01 a      1322     0    45     1     2
  7.0890265953791998E-01 a      1323     0    45     1     3
  1.0627499262879478E+00 a      1324     0    45     1     4
 -6.5713249941691354E-01 a      1325     0    45     1     5
  3.0813369805847057E-01 a      1326     0    45     1     6
  6.4246939223435207E-01 a      1327     0    45     1     7
 -1.2577396158101395E-01 a      1328     0    45     1     8
  3.6941421917307055E-01 a      1329     0    45     1     9
 -2.1466650229463879E+00 a      1330     0    45     1    10
  8.4549979605342315E-02 a      1331     0    45     1    11
  1.7983614807376047E-01 a      1332     0    45     1    12
 -2.2088220531012523E-01 a      1333     0    45     1    13
  8.3697332398978730E-01 a      1334     0    45     1    14
 -3.4790367082728563E-01 a      1335     0    45     1    15
  3.1030460781541158E-01 a      1336     0    45     1    16
  1.3568837262604674E+00 a      1337     0    45     1    17
 -1.0937146389258423E+00 a      1338     0    45     1    18
 -9.7290510650802603E-02 a      1339     0    45     1    19
  7.1954037807521631E-01 a      1340     0    45     1    20
  1.7869868392875851E-01 a      1341     0    45     1    21
 -7.3795060724498773E-01 a      1342     0    45     1    22
  2.8410009704623446E-01 a      1343     0    45     1    23
  1.0759148482004053E+00 a      1344     0    45     1    24
  3.6294573655525054E-02 a      1345     0    45     1    25
 -7.2325666552954149E-01 a      1346     0    45     1    26
 -2.8073915526462734E-01 a      1347     0    45     1    27
 -3.3465369153500020E-02 a      1348     0    45     1    28
 -1.1554443172280695E+00 a      1349     0    45     1    29
 -1.6023148239171499E+00 a      1350     0    45     1    30
 -6.5911920039579708E-01 a      1351     0    46     1     1
  9.9332813541049322E-02 a      1352     0    46     1     2
 -8.8965358786025539E-01 a      1353     0    46     1     3
 -3.2531849989315126E-01 a      1354     0    46     1     4
  8.2516931568961660E-01 a      1355     0    46     1     5
 -5.6846037695115530E-02 a      1356     0    46     1     6
 -4.7259022782323062E-01 a      1357     0    46     1     7
 -6.8669200441829825E-01 a      1358     0    46     1     8
 -7.8698547836460908E-01 a      1359     0    46     1     9
 -3.1293514437064768E-01 a      1360     0    46     1    10
  2.4262018188197410E-01 a      1361     0    46     1    11
 -4.3083826329942593E-01 a      1362     0    46     1    12
 -2.5383185113128187E-01 a      1363     0    46     1    13
 -4.9558258116529968E-01 a      1364     0    46     1    14
  5.4602403363026519E-02 a      1365     0    46     1    15
 -2.1591866656298214E-01 a      1366     0    46     1    16
  3.0700799658637562E-01 a      1367     0    46     1    17
  5.6203330834014154E-01 a      1368     0    46     1    18
  1.6538928429367603E-01 a      1369     0    46     1    19
 -2.9137420849295836E-01 a      1370     0    46     1    20
  3.6270634380810535E-01 a      1371     0    46     1    21
  2.6035011086036058E-01 a      1372     0    46     1    22
 -4.0087234065448552E-01 a      1373     0    46     1    23
  2.0758614352778315E-02 a      1374     0    46     1    24
 -1.0783066045149932E-01 a      1375     0    46     1    25
  2.8116343323380044E-01 a      1376     0    46     1    26
 -9.3867854173505283E-01 a      1377     0    46     1    27
 -7.5631144759212787E-02 a      1378     0    46     1    28
 -9.2696379543380947E-01 a      1379     0    46     1    29
 -3.7152862268274001E-01 a      1380     0    46     1    30
  2.4077764006953567E-01 b      1381     1     1
  4.5449887867672700E-01 b      1382     1     2
  1.3225802019142391E-01 b      1383     1     3
 -2.8650440314537218E-01 b      1384     1     4
 -5.1295547975114408E-01 b      1385     1     5
  6.6004942582504789E-01 b      1386     1     6
  9.7458855159860986E-03 b      1387     1     7
 -2.8680819335951076E-02 b      1388     1     8
  5.6638998886554237E-01 b      1389     1     9
  5.4149227706299319E-01 b      1390     1    10
 -2.8598153566992873E-01 b      1391     1    11
  3.1271506127962040E-01 b      1392     1    12
  2.8972368897526390E-01 b      1393     1    13
  5.0102675354483328E-01 b      1394     1    14
 -5.6646220176512496E-01 b      1395     1    15
 -2.9357767122196208E-02 b      1396     1    16
 -3.3944706757309878E-01 b      1397     1    17
 -1.3572333517750318E-01 b      1398     1    18
  7.5158363002681000E-02 b      1399     1    19
 -6.8241122958469169E-01 b      1400     1    20
 -2.5551024012191181E-01 b      1401     1    21
  2.7869782292992629E-01 b      1402     1    22
  4.9570406324823662E-03 b      1403     1    23
 -8.5713960906950348E-01 b      1404     1    24
  5.2444062428424698E-01 b      1405     1    25
  2.1293844267941126E-01 b      1406     1    26
  1.9628396888656433E-01 b      1407     1    27
  4.0039379105124578E-01 b      1408     1    28
 -1.3015040624558794E-01 b      1409     1    29
 -2.4500931221038982E-01 b      1410     1    30
 -5.9027719449460558E-01 a      1411     1     1     2     1
  3.0407796576066376E-01 a      1412     1     1     2     2
  7.2153713050143731E-02 a      1413     1     1     2     3
 -2.0430625479074058E-01 a      1414     1     1     2     4
 -3.6166222219504002E-01 a      1415     1     1     2     5
 -2.2897531612822042E-01 a      1416     1     1     2     6
  1.3477566215063369E-01 a      1417     1     1     2     7
  1.4962443354350834E+00 a      1418     1     1     2     8
 -1.0664164247125536E-02 a      1419     1     1     2     9
 -3.0118340878112163E-02 a      1420     1     1     2    10
 -9.2766917798008705E-02 a      1421     1     1     2    11
 -5.9562749919218572E-01 a      1422     1     1     2    12
  4.7792032423809590E-02 a      1423     1     1     2    13
 -2.1837123720477740E-02 a      1424     1     1     2    14
 -7.6388805646892077E-01 a      1425     1     1     2    15
 -6.9346097842911833E-02 a      1426     1     1     2    16
 -2.9955529932389507E-01 a      1427     1     1     2    17
 -4.3074143195052950E-01 a      1428     1     1     2    18
  2.6189222503695365E-02 a      1429     1     1     2    19
  2.3121643810135584E-02 a      1430     1     1     2    20
  5.6052080551432210E-02 a      1431     1     1     2    21
 -2.0101036752746052E-01 a      1432     1     1     2    22
 -4.9695804375988567E-01 a      1433     1     1     2    23
  2.3723100726365680E-02 a      1434     1     1     2    24
 -2.3155682969017960E-01 a      1435     1     1     2    25
 -3.5928963287972482E-01 a      1436     1     1     2    26
  9.5163647096073656E-01 a      1437     1     1     2    27
  7.9092498610401296E-02 a      1438     1     1     2    28
  2.3788302710541553E-01 a      1439     1     1     2    29
 -2.1849828308056116E-01 a      1440     1     1     2    30
  2.2160125152442528E-01 a      1441     1     2     2     1
  2.2668446432036501E-01 a      1442     1     2     2     2
  5.1590028218040429E-01 a      1443     1     2     2     3
 -1.7921689443432701E-01 a      1444     1     2     2     4
 -6.5759269017297617E-01 a      1445     1     2     2     5
 -3.7428441189915601E-01 a      1446     1     2     2     6
  3.4234638881834295E-01 a      1447     1     2     2     7
 -1.4039086773444262E-01 a      1448     1     2     2     8
  1.7982770588478422E-01 a      1449     1     2     2     9
  2.8353793314998643E-01 a      1450     1     2     2    10
 -2.2212156313941978E-01 a      1451     1     2     2    11
 -7.8756463062012783E-01 a      1452     1     2     2    12
 -1.5098548872811421E-01 a      1453     1     2     2    13
 -1.0460951040669092E-01 a      1454     1     2     2    14
  8.2136579620044170E-01 a      1455     1     2     2    15
  1.5674034013572094E-01 a      1456     1     2     2    16
 -8.4623426626261697E-02 a      1457     1     2     2    17
  1.3354609372376356E+00 a      1458     1     2     2    18
  2.7656480432843322E-01 a      1459     1     2     2    19
 -3.9428385011089573E-01 a      1460     1     2     2    20
 -5.6816246685830019E-01 a      1461     1     2     2    21
  3.2611964133171523E-01 a      1462     1     2     2    22
 -3.8487874750269258E-01 a      1463     1     2     2    23
 -2.2036901250132343E-01 a      1464     1     2     2    24
  6.6896422326709792E-01 a      1465     1     2     2    25
  2.0707153935050315E-01 a      1466     1     2     2    26
  3.5231142485597639E-01 a      1467     1     2     2    27
  9.2556055209686294E-01 a      1468     1     2     2    28
  9.0752065932377099E-02 a      1469     1     2     2    29
 -1.4300088472790073E-01 a      1470     1     2     2    30
 -3.2895380016617642E-01 a      1471     1     3     2     1
  2.1220514763430562E-01 a      1472     1     3     2     2
 -4.7959027860589687E-01 a      1473     1     3     2     3
  6.3005854702609776E-01 a      1474     1     3     2     4
  1.1782235729294319E-01 a      1475     1     3     2     5
 -1.5841194252260624E+00 a      1476     1     3     2     6
  1.6458056663179887E-01 a      1477     1     3     2     7
 -1.0030860556813386E+00 a      1478     1     3     2     8
 -9.3684351143132694E-01 a      1479     1     3     2     9
 -6.5422376064999865E-01 a      1480     1     3     2    10
 -8.2409691856352119E-01 a      1481     1     3     2    11
  4.5687086098222424E-01 a      1482     1     3     2    12
  2.4813838257315660E-01 a      1483     1     3     2    13
  2.8059741066903199E-01 a      1484     1     3     2    14
 -1.0554559831895158E+00 a      1485     1     3     2    15
  4.1293409392902414E-01 a      1486     1     3     2    16
 -1.1470764714028930E-01 a      1487     1     3     2    17
 -4.9927873716446153E-01 a      1488     1     3     2    18
 -3.0403367739209414E-01 a      1489     1     3     2    19
 -2.4994387672187776E-01 a      1490     1     3     2    20
  2.4598593881238629E-02 a      1491     1     3     2    21
  2.2411968540925634E-01 a      1492     1     3     2    22
  7.0864017802670154E-01 a      1493     1     3     2    23
  7.0437221319038248E-02 a      1494     1     3     2    24
 -3.7955755856338197E-01 a      1495     1     3     2    25
  5.9551757827415863E-01 a      1496     1     3     2    26
  1.6115041201346814E-01 a      1497     1     3     2    27
  1.6604186416277620E-02 a      1498     1     3     2    28
 -2.1974663426744337E-01 a      1499     1     3     2    29
 -3.6066535604347522E-01 a      1500     1     3     2    30
  1.9683798888955059E-01 a      1501     1     4     2     1
  1.8534092722327096E+00 a      1502     1     4     2     2
  1.1830016221620991E+00 a      1503     1     4     2     3
 -9.5759206024036148E-02 a      1504     1     4     2     4
 -8.0382368511553914E-01 a      1505     1     4     2     5
  5.0922398517417444E-01 a      1506     1     4     2     6
  7.1461900960906810E-01 a      1507     1     4     2     7
  1.0224424332284815E-02 a      1508     1     4     2     8
  2.2560171905219852E+00 a      1509     1     4     2     9
 -6.5806796262139666E-01 a      1510     1     4     2    10
  3.2620558870918248E-01 a      1511     1     4     2    11
  4.4312110114126061E-03 a      1512     1     4     2    12
 -5.0946729439256218E-02 a      1513     1     4     2    13
  7.1828494385598196E-01 a      1514     1     4     2    14
  2.7838353556762589E+00 a      1515     1     4     2    15
 -2.7586293896414610E-01 a      1516     1     4     2    16
  3.0318439637070999E-01 a      1517     1     4     2    17
  1.6302532319122380E+00 a      1518     1     4     2    18
  3.1455655078174627E-01 a      1519     1     4     2    19
 -2.6922360235748938E-01 a      1520     1     4     2    20
  3.0313457221320489E-01 a      1521     1     4     2    21
 -5.0008634232128188E-02 a      1522     1     4     2    22
 -1.7563702787896507E-01 a      1523     1     4     2    23
 -4.5853322491950776E-01 a      1524     1     4     2    24
 -8.5103685031693832E-01 a      1525     1     4     2    25
 -5.3311841593328768E-01 a      1526     1     4     2    26
 -1.1439215877739399E-01 a      1527     1     4     2    27
 -1.9899078212697219E-01 a      1528     1     4     2    28
 -1.3341530830114353E-02 a      1529     1     4     2    29
  1.9492266960972957E-01 a      1530     1     4     2    30
  4.4760276269378407E-01 a      1531     1     5     2     1
 -6.9687466531479347E-01 a      1532     1     5     2     2
  3.3330588793417543E-01 a      1533     1     5     2     3
 -9.9531951351520292E-02 a      1534     1     5     2     4
 -3.1652828097847106E-02 a      1535     1     5     2     5
 -8.3802713891154434E-01 a      1536     1     5     2     6
  1.3857234669105375E-01 a      1537     1     5     2     7
 -9.5919293208011758E-01 a      1538     1     5     2     8
  3.5530084287033925E-01 a      1539     1     5     2     9
  2.1506815327457143E-01 a      1540     1     5     2    10
  3.1550099989717489E-01 a      1541     1     5     2    11
  7.1466394045921777E-01 a      1542     1     5     2    12
 -1.8160690307253058E-01 a      1543     1     5     2    13
  5.9120860818871787E-02 a      1544     1     5     2    14
  6.3707252136670900E-01 a      1545     1     5     2    15
  5.0825778800123303E-02 a      1546     1     5     2    16
  3.1175536046774499E-01 a      1547     1     5     2    17
  5.9279133296103326E-01 a      1548     1     5     2    18
  4.1687840095813999E-02 a      1549     1     5     2    19
