################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0010767823496387E+01 a       531     0    18     1    21
  8.6364359969779780E+00 a       532     0    18     1    22
 -3.4408463383635798E+01 a       533     0    18     1    23
 -5.6264562571667058E+00 a       534     0    18     1    24
  2.4814509558823133E+01 a       535     0    18     1    25
 -4.7315215787181097E+00 a       536     0    18     1    26
  6.8628257160100343E+00 a       537     0    18     1    27
  8.3864137555231155E-01 a       538     0    18     1    28
 -1.2247612300466276E+01 a       539     0    18     1    29
 -1.7447343332603843E+01 a       540     0    18     1    30
  9.3336897957956317E+00 a       541     0    19     1     1
  1.3449485645976480E+01 a       542     0    19     1     2
 -4.0049799643162940E+00 a       543     0    19     1     3
 -5.4153640119185589E+00 a       544     0    19     1     4
 -1.4839496379368109E+01 a       545     0    19     1     5
  3.7857899182825534E+01 a       546     0    19     1     6
  2.1126165163234209E+01 a       547     0    19     1     7
  1.4201079380178729E+00 a       548     0    19     1     8
  2.3539874800177575E+01 a       549     0    19     1     9
  1.5939608205971108E+01 a       550     0    19     1    10
 -7.6360043307870367E+00 a       551     0    19     1    11
 -2.1934231710414313E+01 a       552     0    19     1    12
 -4.5831858465615311E-01 a       553     0    19     1    13
 -2.2364552292932231E+01 a       554     0    19     1    14
  1.0353499296568772E+01 a       555     0    19     1    15
 -2.4168843994990436E+01 a       556     0    19     1    16
 -1.6487939022784055E+01 a       557     0    19     1    17
 -1.1388725590952978E+01 a       558     0    19     1    18
  5.5848681053832561E+00 a       559     0    19     1    19
 -3.6462915113178738E+01 a       560     0    19     1    20
 -2.7347192694627104E+01 a       561     0    19     1    21
 -2.8982420703439074E+00 a       562     0    19     1    22
  1.0466047408704895E+00 a       563     0    19     1    23
  1.9900253155031262E+00 a       564     0    19     1    24
  2.5305386133234329E+01 a       565     0    19     1    25
  1.0454734304178228E+01 a       566     0    19     1    26
  5.9084127684396300E+01 a       567     0    19     1    27
 -4.0889727048252289E-01 a       568     0    19     1    28
  3.7210554316607578E+01 a       569     0    19     1    29
  2.2458249539834721E+01 a       570     0    19     1    30
 -1.7845317679864980E+00 a       571     0    20     1     1
  2.0582357074224610E+01 a       572     0    20     1     2
 -2.8536391061050018E+01 a       573     0    20     1     3
  3.1562576043874468E+00 a       574     0    20     1     4
 -3.2355872267761640E+01 a       575     0    20     1     5
 -2.0616453843325684E+00 a       576     0    20     1     6
 -1.1238998604131513E+01 a       577     0    20     1     7
 -7.0683799451334144E+00 a       578     0    20     1     8
 -9.9175130528808673E+00 a       579     0    20     1     9
 -1.9108251305278803E-01 a       580     0    20     1    10
  2.5760995114010271E+01 a       581     0    20     1    11
 -1.9732136275817883E+01 a       582     0    20     1    12
  1.9948032159905885E+01 a       583     0    20     1    13
  1.6804369336277471E+01 a       584     0    20     1    14
  2.1301491550596062E+01 a       585     0    20     1    15
 -3.8597041107056079E+01 a       586     0    20     1    16
 -4.6675929703493557E-01 a       587     0    20     1    17
 -1.0792376756219486E+01 a       588     0    20     1    18
 -5.1020105504839481E+00 a       589     0    20     1    19
 -3.4178338195962108E+00 a       590     0    20     1    20
 -4.3007633336314859E+00 a       591     0    20     1    21
  1.1593223554092368E+01 a       592     0    20     1    22
 -2.1552644929173976E+01 a       593     0    20     1    23
  2.5339690335120270E+01 a       594     0    20     1    24
 -5.3598110449358050E+00 a       595     0    20     1    25
  2.7550789394022871E+01 a       596     0    20     1    26
  7.6437274162778417E+00 a       597     0    20     1    27
 -1.8444616242503201E+01 a       598     0    20     1    28
 -1.9183108493690039E+01 a       599     0    20     1    29
 -2.1673547167326344E+01 a       600     0    20     1    30
 -9.1668805395123858E+00 a       601     0    21     1     1
 -1.5706146483363661E+00 a       602     0    21     1     2
  9.2282816969582964E+00 a       603     0    21     1     3
 -1.0181969189554506E+01 a       604     0    21     1     4
  1.0648625033409525E+01 a       605     0    21     1     5
  5.3389484265365539E-01 a       606     0    21     1     6
  5.9532326611150985E+00 a       607     0    21     1     7
  5.5193303920106584E-01 a       608     0    21     1     8
  4.4935147808424940E+00 a       609     0    21     1     9
 -1.4107024927378113E+01 a       610     0    21     1    10
 -1.8554938951629338E+00 a       611     0    21     1    11
 -4.7818078893342388E+00 a       612     0    21     1    12
 -3.8659946332984609E+00 a       613     0    21     1    13
 -1.2030413951886276E+01 a       614     0    21     1    14
 -1.8759946454181250E+01 a       615     0    21     1    15
 -7.8548141609613280E+00 a       616     0    21     1    16
 -9.8881672757382688E+00 a       617     0    21     1    17
 -1.3090963283945525E+00 a       618     0    21     1    18
  5.6817751013819473E-01 a       619     0    21     1    19
  2.2332161409623819E+01 a       620     0    21     1    20
  9.7650699913717602E+00 a       621     0    21     1    21
  3.5145856851210311E+01 a       622     0    21     1    22
  9.1219600650833055E+00 a       623     0    21     1    23
 -1.0012137227216749E+01 a       624     0    21     1    24
  7.7275368188397842E+00 a       625     0    21     1    25
  4.2471404638644206E+00 a       626     0    21     1    26
  3.9413641805711748E+01 a       627     0    21     1    27
 -2.5484835336743640E+01 a       628     0    21     1    28
  5.2106215507798588E+01 a       629     0    21     1    29
 -2.4227733868952981E+01 a       630     0    21     1    30
 -4.8077467293695832E+00 a       631     0    22     1     1
 -1.0650738342194549E+01 a       632     0    22     1     2
  8.2595788090104083E+00 a       633     0    22     1     3
 -4.3973699527189929E+00 a       634     0    22     1     4
  2.9490604601091853E+01 a       635     0    22     1     5
 -2.9435091347599268E-01 a       636     0    22     1     6
 -3.5875878540458185E-02 a       637     0    22     1     7
 -3.3563666221532285E+00 a       638     0    22     1     8
  9.2957156966553145E-01 a       639     0    22     1     9
 -3.0605619597352103E+01 a       640     0    22     1    10
 -2.2473960373708898E+01 a       641     0    22     1    11
  1.8957574189228097E+01 a       642     0    22     1    12
 -4.3172026298785457E+00 a       643     0    22     1    13
  7.3470628120305399E+00 a       644     0    22     1    14
 -1.6582476823680572E+01 a       645     0    22     1    15
  6.9222960182455004E+00 a       646     0    22     1    16
  5.3879712484786362E+00 a       647     0    22     1    17
  3.4740501019460403E+01 a       648     0    22     1    18
  3.3045116034187153E+01 a       649     0    22     1    19
 -1.8463239974061050E+01 a       650     0    22     1    20
  2.2446839439950441E+01 a       651     0    22     1    21
  1.0166161820628540E+01 a       652     0    22     1    22
 -3.5833607327411436E+00 a       653     0    22     1    23
  2.9425338957831326E+00 a       654     0    22     1    24
 -4.8527989943085004E+00 a       655     0    22     1    25
  1.0421101451247303E+01 a       656     0    22     1    26
 -1.7238251193418638E+01 a       657     0    22     1    27
 -1.2638826842479732E+01 a       658     0    22     1    28
  9.6892336436538375E+00 a       659     0    22     1    29
  1.8900107251468672E+01 a       660     0    22     1    30
  6.7570213024552555E+00 a       661     0    23     1     1
  1.5020387561922501E+01 a       662     0    23     1     2
  5.5681889291739353E+00 a       663     0    23     1     3
  1.3143162435796141E+01 a       664     0    23     1     4
 -1.2115664244709634E+00 a       665     0    23     1     5
 -1.6615930932698969E+01 a       666     0    23     1     6
  6.3845389221768905E+00 a       667     0    23     1     7
 -1.3850492520471235E+01 a       668     0    23     1     8
 -9.9622681763607321E+00 a       669     0    23     1     9
  1.0088034910409212E+01 a       670     0    23     1    10
 -5.9282091759194913E+00 a       671     0    23     1    11
  1.5741464837762118E+01 a       672     0    23     1    12
 -2.0114100162446663E-02 a       673     0    23     1    13
  2.0594809917982193E+01 a       674     0    23     1    14
 -1.6322757964706542E+00 a       675     0    23     1    15
 -2.6419272541749233E+01 a       676     0    23     1    16
  2.6023853589532582E+01 a       677     0    23     1    17
 -1.6981533067909722E+00 a       678     0    23     1    18
  3.9235735434063317E+00 a       679     0    23     1    19
 -1.0924209102955658E+01 a       680     0    23     1    20
 -7.7748440044364315E+00 a       681     0    23     1    21
  2.0459386570944980E+00 a       682     0    23     1    22
 -4.5471751113573760E+00 a       683     0    23     1    23
  1.0269676165096222E+01 a       684     0    23     1    24
 -3.1114284104971414E+01 a       685     0    23     1    25
  9.5211549376360747E+00 a       686     0    23     1    26
 -1.9417225694108584E+01 a       687     0    23     1    27
 -6.8131126658658836E+00 a       688     0    23     1    28
 -2.5713783242416395E+00 a       689     0    23     1    29
 -2.3454683930804215E+01 a       690     0    23     1    30
 -1.5655008022022395E+01 a       691     0    24     1     1
  5.2688489431745100E-01 a       692     0    24     1     2
 -1.2528530240987962E+01 a       693     0    24     1     3
  3.1391364311865413E+01 a       694     0    24     1     4
  2.4460212495097633E+01 a       695     0    24     1     5
  1.4841544854267392E+01 a       696     0    24     1     6
 -2.5386116692265755E+01 a       697     0    24     1     7
 -9.7926893221560007E+00 a       698     0    24     1     8
 -2.8256011204371885E-03 a       699     0    24     1     9
 -3.2182613854475342E+01 a       700     0    24     1    10
 -2.2822574683010426E+01 a       701     0    24     1    11
 -1.5826459920796912E+01 a       702     0    24     1    12
  1.1827219340057587E+01 a       703     0    24     1    13
  1.5408588365010392E+01 a       704     0    24     1    14
 -9.4362653547654070E+00 a       705     0    24     1    15
  5.3219942841429804E+00 a       706     0    24     1    16
  3.8682204314119906E+00 a       707     0    24     1    17
  2.7857370713930212E+01 a       708     0    24     1    18
 -2.1317784530920059E+00 a       709     0    24     1    19
 -2.6210008375001884E+01 a       710     0    24     1    20
 -8.5130745791468598E+00 a       711     0    24     1    21
  9.5795579769069299E+00 a       712     0    24     1    22
  4.9153238517099949E+00 a       713     0    24     1    23
 -9.7684735630544353E+00 a       714     0    24     1    24
 -2.9295281388074303E+00 a       715     0    24     1    25
 -8.4924170311653349E+00 a       716     0    24     1    26
  4.5875075584569460E+00 a       717     0    24     1    27
 -1.0752254736059479E+01 a       718     0    24     1    28
  9.0439551653090486E+00 a       719     0    24     1    29
 -4.9854763125478367E+00 a       720     0    24     1    30
 -6.1093843412483828E+00 a       721     0    25     1     1
 -1.3858701602407542E+01 a       722     0    25     1     2
 -1.0619526230606706E+01 a       723     0    25     1     3
  4.1194976872302016E+00 a       724     0    25     1     4
 -6.4576475024674196E-01 a       725     0    25     1     5
 -2.0362773859137281E+01 a       726     0    25     1     6
 -2.2701388060328554E+01 a       727     0    25     1     7
 -7.6668918723658539E+00 a       728     0    25     1     8
 -1.3823430958105483E+01 a       729     0    25     1     9
 -2.2242940454101909E+01 a       730     0    25     1    10
  6.2710420057676446E+00 a       731     0    25     1    11
  9.2685513412079157E+00 a       732     0    25     1    12
 -8.5303658338903210E-01 a       733     0    25     1    13
  1.6328687322598494E+01 a       734     0    25     1    14
 -1.1213138093606139E+01 a       735     0    25     1    15
  2.8031863355184775E+01 a       736     0    25     1    16
  1.0459350735710640E+01 a       737     0    25     1    17
  1.5079612156779030E+01 a       738     0    25     1    18
 -6.8295066982030450E-01 a       739     0    25     1    19
  1.9327255916584281E+01 a       740     0    25     1    20
  1.9418830648583175E+01 a       741     0    25     1    21
  2.2104861874448956E+00 a       742     0    25     1    22
  1.7294343976484499E+00 a       743     0    25     1    23
  1.3489970031080015E-01 a       744     0    25     1    24
 -1.7862347231651007E+01 a       745     0    25     1    25
 -5.5453402659324169E+00 a       746     0    25     1    26
 -3.9850076876629878E+01 a       747     0    25     1    27
 -3.1409928095455668E+00 a       748     0    25     1    28
 -2.4958045890144085E+01 a       749     0    25     1    29
 -6.6139298722959801E+00 a       750     0    25     1    30
  4.2623647371789657E+00 a       751     0    26     1     1
 -2.0492614571438065E+01 a       752     0    26     1     2
  1.6835392555081540E+01 a       753     0    26     1     3
 -1.3217079147118845E+01 a       754     0    26     1     4
  6.0691528963993973E+00 a       755     0    26     1     5
 -1.5063352434508081E+01 a       756     0    26     1     6
  2.0224308795110169E+01 a       757     0    26     1     7
 -7.3687427740765687E-01 a       758     0    26     1     8
  3.5907053883898610E+00 a       759     0    26     1     9
  1.4188476180013025E+01 a       760     0    26     1    10
 -1.0157738744098685E+01 a       761     0    26     1    11
  2.4375147880139490E+01 a       762     0    26     1    12
 -8.8316944237626149E+00 a       763     0    26     1    13
 -1.7151720798975870E+01 a       764     0    26     1    14
 -3.0052484615768005E+01 a       765     0    26     1    15
  1.7863798878928169E+01 a       766     0    26     1    16
 -9.9667269599662536E+00 a       767     0    26     1    17
  1.6325590685767960E+01 a       768     0    26     1    18
  2.5423258563019651E+01 a       769     0    26     1    19
  1.3109989298508895E+00 a       770     0    26     1    20
  9.9993220532972629E+00 a       771     0    26     1    21
 -8.8762316048317160E+00 a       772     0    26     1    22
  2.3447815679251573E+01 a       773     0    26     1    23
 -4.6185519991076553E+00 a       774     0    26     1    24
 -8.4932953107373237E+00 a       775     0    26     1    25
 -1.0741358526386140E+01 a       776     0    26     1    26
 -9.4644374636372959E+00 a       777     0    26     1    27
  1.6561982704559608E+01 a       778     0    26     1    28
  9.5994823550245716E+00 a       779     0    26     1    29
  3.1419658639928926E+01 a       780     0    26     1    30
  5.3489124677292157E+00 a       781     0    27     1     1
  1.0042561122400560E+01 a       782     0    27     1     2
 -6.8914009797993554E+00 a       783     0    27     1     3
  9.8966641674180078E+00 a       784     0    27     1     4
  3.5475216293745717E+00 a       785     0    27     1     5
 -5.2341881573496281E+00 a       786     0    27     1     6
  2.9581159743191185E+00 a       787     0    27     1     7
  6.7220616085300708E+00 a       788     0    27     1     8
 -8.6855377072222808E+00 a       789     0    27     1     9
  1.4629559659979382E+01 a       790     0    27     1    10
  9.3087286670736553E+00 a       791     0    27     1    11
  5.0432569139661307E+00 a       792     0    27     1    12
  5.6956351570175983E+00 a       793     0    27     1    13
  4.6698988922653983E+00 a       794     0    27     1    14
  2.9236564352541230E+01 a       795     0    27     1    15
  4.6841781450694713E+00 a       796     0    27     1    16
  8.8852526436022383E-01 a       797     0    27     1    17
 -1.1000103457739854E+00 a       798     0    27     1    18
  3.6828334072858349E+00 a       799     0    27     1    19
 -1.9501921086482447E+01 a       800     0    27     1    20
 -1.3329305171438593E+01 a       801     0    27     1    21
 -2.6587300160182476E+01 a       802     0    27     1    22
 -1.2049708309497422E+01 a       803     0    27     1    23
  1.3812069232130547E+01 a       804     0    27     1    24
 -6.7751190136061279E+00 a       805     0    27     1    25
 -4.2173533030207286E+00 a       806     0    27     1    26
 -2.6712447429094144E+01 a       807     0    27     1    27
  2.6455029156359743E+01 a       808     0    27     1    28
 -4.7179055828454331E+01 a       809     0    27     1    29
  1.6822434120626014E+01 a       810     0    27     1    30
  3.9214815097553126E+00 a       811     0    28     1     1
  5.4777120780304669E+00 a       812     0    28     1     2
  1.3229668561724901E+00 a       813     0    28     1     3
  2.8520841324898845E+00 a       814     0    28     1     4
 -1.6440678409194678E+01 a       815     0    28     1     5
  1.0048922474040485E+00 a       816     0    28     1     6
 -5.2754471095430344E-01 a       817     0    28     1     7
 -9.9650640297124027E-01 a       818     0    28     1     8
 -2.3915662027707585E+00 a       819     0    28     1     9
  1.3288291022801108E+01 a       820     0    28     1    10
  7.2308670371313752E+00 a       821     0    28     1    11
 -9.8889759543791111E+00 a       822     0    28     1    12
  7.0186650914612270E-01 a       823     0    28     1    13
 -1.2234378892181108E+00 a       824     0    28     1    14
  7.0164545748095719E+00 a       825     0    28     1    15
 -6.2679162849707704E-01 a       826     0    28     1    16
 -3.6784866830048479E-01 a       827     0    28     1    17
 -1.5869015045663557E+01 a       828     0    28     1    18
 -1.6746043095568741E+01 a       829     0    28     1    19
  1.0747218963541945E+01 a       830     0    28     1    20
 -1.1386397298067395E+01 a       831     0    28     1    21
 -5.8473625427369269E+00 a       832     0    28     1    22
  7.6015702817764019E-01 a       833     0    28     1    23
 -3.5496931586830640E+00 a       834     0    28     1    24
  2.8451082365446245E+00 a       835     0    28     1    25
 -8.3692179320521909E+00 a       836     0    28     1    26
  8.5614213673228381E+00 a       837     0    28     1    27
  7.7886845938145388E+00 a       838     0    28     1    28
 -5.4411847305614449E+00 a       839     0    28     1    29
 -9.8719671577894506E+00 a       840     0    28     1    30
 -7.5989201968863052E+00 a       841     0    29     1     1
 -4.5659472872404621E+00 a       842     0    29     1     2
 -1.6774490010175622E+00 a       843     0    29     1     3
  1.2898757877502682E+01 a       844     0    29     1     4
 -4.1575503031518855E+00 a       845     0    29     1     5
  6.5176529648611004E+00 a       846     0    29     1     6
 -1.3138019640495588E+00 a       847     0    29     1     7
  1.1350811520485751E+00 a       848     0    29     1     8
 -9.2469269763058914E+00 a       849     0    29     1     9
 -1.4523429866956855E+01 a       850     0    29     1    10
  2.1269316717192407E+01 a       851     0    29     1    11
 -1.1973332092670615E+01 a       852     0    29     1    12
  3.5673867961992889E-01 a       853     0    29     1    13
 -8.5883760370240765E+00 a       854     0    29     1    14
  3.5289093686417567E+00 a       855     0    29     1    15
  1.4258099876483195E+01 a       856     0    29     1    16
 -1.2350152116076153E+01 a       857     0    29     1    17
 -7.0376360522655768E+00 a       858     0    29     1    18
 -3.7271443626627865E+00 a       859     0    29     1    19
 -6.5687366395028812E+00 a       860     0    29     1    20
 -3.0816970472089307E+00 a       861     0    29     1    21
  1.8548820527003118E+00 a       862     0    29     1    22
 -5.8561430655691160E-01 a       863     0    29     1    23
 -1.1722239315551640E+01 a       864     0    29     1    24
  1.2479637804711947E+01 a       865     0    29     1    25
 -9.6266997243208792E+00 a       866     0    29     1    26
  1.6036060242001305E+01 a       867     0    29     1    27
  2.7345871742218568E+00 a       868     0    29     1    28
  1.4419511027557172E-01 a       869     0    29     1    29
  1.6638547009009791E+01 a       870     0    29     1    30
 -8.0669232975999172E-01 a       871     0    30     1     1
 -8.8636694611258591E+00 a       872     0    30     1     2
  5.2269081474779122E-01 a       873     0    30     1     3
 -2.5743904171256759E+01 a       874     0    30     1     4
 -5.8724362813041502E+00 a       875     0    30     1     5
 -1.1345188153022633E+01 a       876     0    30     1     6
  4.9336323782937335E+00 a       877     0    30     1     7
  1.4836922551756244E+00 a       878     0    30     1     8
  2.3161050347445070E+01 a       879     0    30     1     9
  6.5782836562759108E+00 a       880     0    30     1    10
 -1.3385217546952413E+01 a       881     0    30     1    11
  1.6572921582904623E+01 a       882     0    30     1    12
 -1.2360119183117737E+00 a       883     0    30     1    13
 -8.7218766509352330E-01 a       884     0    30     1    14
 -1.3770708307544220E+01 a       885     0    30     1    15
 -4.1652288842573365E-01 a       886     0    30     1    16
 -2.7965083397844821E+00 a       887     0    30     1    17
  1.4256285721783186E+01 a       888     0    30     1    18
  1.5638511581413717E+01 a       889     0    30     1    19
  7.0682324624537474E+00 a       890     0    30     1    20
  1.4049986669847728E+01 a       891     0    30     1    21
 -8.9907648279292420E+00 a       892     0    30     1    22
  1.2399468271128182E+01 a       893     0    30     1    23
  1.4077099637049281E+01 a       894     0    30     1    24
 -6.6552722379643035E+00 a       895     0    30     1    25
  1.2433511982092996E+01 a       896     0    30     1    26
 -1.1316616921308187E+01 a       897     0    30     1    27
 -5.6605775225700050E+00 a       898     0    30     1    28
  2.5189555335931577E+00 a       899     0    30     1    29
  1.1871316423926205E+01 a       900     0    30     1    30
  1.3637657203004869E+00 a       901     0    31     1     1
  4.7621088679005590E+00 a       902     0    31     1     2
  8.8603529825807410E+00 a       903     0    31     1     3
 -2.7710645534997278E+00 a       904     0    31     1     4
  5.3838978545122451E+00 a       905     0    31     1     5
  5.0861184148546954E+00 a       906     0    31     1     6
  7.6060053167912587E+00 a       907     0    31     1     7
  5.1864862984759235E+00 a       908     0    31     1     8
  3.5802514956466682E+00 a       909     0    31     1     9
  1.0724173348530474E+01 a       910     0    31     1    10
 -5.9389061387038860E+00 a       911     0    31     1    11
  4.4140857668797367E-01 a       912     0    31     1    12
  1.4181755979598953E+00 a       913     0    31     1    13
 -4.8740529521393041E+00 a       914     0    31     1    14
  5.2073564690661067E+00 a       915     0    31     1    15
 -1.0755342591916744E+01 a       916     0    31     1    16
 -2.7436529530484974E+00 a       917     0    31     1    17
 -3.5774924160718204E+00 a       918     0    31     1    18
 -6.8676961320530616E-01 a       919     0    31     1    19
 -3.7862538900421927E+00 a       920     0    31     1    20
 -3.6912044570389875E+00 a       921     0    31     1    21
 -1.9936592960043122E+00 a       922     0    31     1    22
 -2.1065506393871178E+00 a       923     0    31     1    23
  1.2424414368991521E+00 a       924     0    31     1    24
  5.0996475562600603E+00 a       925     0    31     1    25
  2.3535084918191655E+00 a       926     0    31     1    26
  1.3038386497071320E+01 a       927     0    31     1    27
  2.6223474501291388E+00 a       928     0    31     1    28
  4.5032614916520570E+00 a       929     0    31     1    29
 -2.3383016131431442E+00 a       930     0    31     1    30
  3.1301988439864838E+00 a       931     0    32     1     1
  9.2574614479102362E+00 a       932     0    32     1     2
  2.0265088590074382E-01 a       933     0    32     1     3
  8.4681941072857523E+00 a       934     0    32     1     4
 -1.3307073962323257E-01 a       935     0    32     1     5
  5.5129579242673499E+00 a       936     0    32     1     6
 -4.6741187148398229E+00 a       937     0    32     1     7
  1.4165895194251863E+00 a       938     0    32     1     8
 -6.3409425350355813E+00 a       939     0    32     1     9
 -5.1175729852251839E-01 a       940     0    32     1    10
  7.3763687758053811E+00 a       941     0    32     1    11
 -1.2244049716222861E+01 a       942     0    32     1    12
  1.7799532034677729E-01 a       943     0    32     1    13
  4.0279539171677934E+00 a       944     0    32     1    14
  1.6965420836014612E+01 a       945     0    32     1    15
 -3.4175267606705773E+00 a       946     0    32     1    16
  6.9893977039581792E+00 a       947     0    32     1    17
 -1.7378117941850100E+01 a       948     0    32     1    18
 -1.7159955727951441E+01 a       949     0    32     1    19
  5.1213761841704661E+00 a       950     0    32     1    20
 -7.3759682374667426E+00 a       951     0    32     1    21
  4.1401460242715125E+00 a       952     0    32     1    22
 -1.0948117155656634E+01 a       953     0    32     1    23
 -4.7588990111092508E+00 a       954     0    32     1    24
  7.8177187235463013E+00 a       955     0    32     1    25
 -2.4976542155742121E+00 a       956     0    32     1    26
  3.9691850336530430E+00 a       957     0    32     1    27
  1.1251108972156973E+00 a       958     0    32     1    28
 -5.0180284289303767E+00 a       959     0    32     1    29
 -1.4290705042829257E+01 a       960     0    32     1    30
  3.3992572955869167E+00 a       961     0    33     1     1
 -6.7046761731344713E+00 a       962     0    33     1     2
  2.3879380598982962E+00 a       963     0    33     1     3
 -4.1778520672795212E+00 a       964     0    33     1     4
 -7.3235384767436074E+00 a       965     0    33     1     5
  4.1193124930276124E+00 a       966     0    33     1     6
 -5.9794685362656956E+00 a       967     0    33     1     7
 -6.5736280245752026E+00 a       968     0    33     1     8
  8.7267301203653656E+00 a       969     0    33     1     9
 -8.2669212984242630E+00 a       970     0    33     1    10
 -5.5827519204393230E+00 a       971     0    33     1    11
 -1.4211063548043188E+00 a       972     0    33     1    12
 -4.2796239276650505E+00 a       973     0    33     1    13
  1.3182055221928572E+00 a       974     0    33     1    14
 -2.1658803553927250E+01 a       975     0    33     1    15
 -2.9623491520898857E+00 a       976     0    33     1    16
  3.2738071810527636E+00 a       977     0    33     1    17
  3.8171137071263922E-01 a       978     0    33     1    18
 -3.9598152265399675E+00 a       979     0    33     1    19
  8.4105950085818630E+00 a       980     0    33     1    20
  7.0431086445154492E+00 a       981     0    33     1    21
  1.1572193568014121E+01 a       982     0    33     1    22
  1.0441199577795492E+01 a       983     0    33     1    23
 -1.2206663939962148E+01 a       984     0    33     1    24
  4.7456869178775598E+00 a       985     0    33     1    25
  2.1682149198108860E+00 a       986     0    33     1    26
  6.0616594961099617E+00 a       987     0    33     1    27
 -1.4854458559892796E+01 a       988     0    33     1    28
  2.5499218898629188E+01 a       989     0    33     1    29
 -2.2036882090703500E+00 a       990     0    33     1    30
 -1.4005164846733063E+00 a       991     0    34     1     1
 -1.1298065799919452E+00 a       992     0    34     1     2
 -2.1686684598542318E+00 a       993     0    34     1     3
 -7.8820918087479730E-01 a       994     0    34     1     4
  3.9885990933177520E+00 a       995     0    34     1     5
 -9.3889500953182670E-01 a       996     0    34     1     6
  3.3924335401882688E-01 a       997     0    34     1     7
  1.0578004508324983E+00 a       998     0    34     1     8
  8.7244455537846677E-01 a       999     0    34     1     9
 -3.0288212105778132E+00 a      1000     0    34     1    10
 -2.6505611017669606E-01 a      1001     0    34     1    11
  2.8917313328389405E+00 a      1002     0    34     1    12
  1.8638477193054864E-01 a      1003     0    34     1    13
 -2.8600377140794003E-01 a      1004     0    34     1    14
 -9.6646676196531678E-01 a      1005     0    34     1    15
 -6.0363170467497551E-01 a      1006     0    34     1    16
 -4.6503838856896365E-02 a      1007     0    34     1    17
  2.5840275908919157E+00 a      1008     0    34     1    18
  4.1336973836034749E+00 a      1009     0    34     1    19
 -3.3088588716973666E+00 a      1010     0    34     1    20
  2.7860592955364658E+00 a      1011     0    34     1    21
  1.7013700518401007E+00 a      1012     0    34     1    22
  1.3609042894616721E-02 a      1013     0    34     1    23
  1.1686048112041008E+00 a      1014     0    34     1    24
 -7.1936193626608325E-01 a      1015     0    34     1    25
  3.2240857558833107E+00 a      1016     0    34     1    26
 -2.1901587248241516E+00 a      1017     0    34     1    27
 -2.6530962837911898E+00 a      1018     0    34     1    28
  1.4308380072604145E+00 a      1019     0    34     1    29
  1.7027880745997974E+00 a      1020     0    34     1    30
 -1.6471854733590803E+00 a      1021     0    35     1     1
  3.3933171309680481E+00 a      1022     0    35     1     2
  2.1178302096632655E+00 a      1023     0    35     1     3
 -7.8677578771778398E+00 a      1024     0    35     1     4
 -1.9726072553457714E+00 a      1025     0    35     1     5
  1.0200641233732106E+00 a      1026     0    35     1     6
 -2.0117533452657521E+00 a      1027     0    35     1     7
 -1.9153579763797808E+00 a      1028     0    35     1     8
  4.4930537549050920E+00 a      1029     0    35     1     9
  1.7216132019945198E+00 a      1030     0    35     1    10
 -9.4165740586953426E+00 a      1031     0    35     1    11
  6.8691176490980856E+00 a      1032     0    35     1    12
  1.5849526889369114E+00 a      1033     0    35     1    13
  1.9790836468349651E-01 a      1034     0    35     1    14
 -1.7391631428835226E+00 a      1035     0    35     1    15
 -1.8715296725391179E+00 a      1036     0    35     1    16
  3.8777096649396028E+00 a      1037     0    35     1    17
  9.7037561661627034E+00 a      1038     0    35     1    18
  2.4518036622376038E+00 a      1039     0    35     1    19
 -2.5150403228485265E+00 a      1040     0    35     1    20
  9.4309028879122681E-01 a      1041     0    35     1    21
 -1.5147288955551050E+00 a      1042     0    35     1    22
  1.3590153066378114E+00 a      1043     0    35     1    23
  4.9145578900387017E+00 a      1044     0    35     1    24
 -4.0223175645197600E+00 a      1045     0    35     1    25
  8.2422881356786899E+00 a      1046     0    35     1    26
 -5.5286304344730075E+00 a      1047     0    35     1    27
 -5.1818917675482723E+00 a      1048     0    35     1    28
  1.1883693261144552E+00 a      1049     0    35     1    29
 -4.2252762121532790E+00 a      1050     0    35     1    30
  5.8984257804398590E+00 a      1051     0    36     1     1
 -1.3864656163583213E+00 a      1052     0    36     1     2
 -1.9423023191126048E+00 a      1053     0    36     1     3
  8.9182205212902996E+00 a      1054     0    36     1     4
  3.0583702698723494E+00 a      1055     0    36     1     5
  1.4499508760988020E-01 a      1056     0    36     1     6
  1.7210951461381987E+00 a      1057     0    36     1     7
  1.7509115598976002E+00 a      1058     0    36     1     8
 -8.4108963442811042E+00 a      1059     0    36     1     9
  3.7315291764342926E+00 a      1060     0    36     1    10
  8.4079521791559788E+00 a      1061     0    36     1    11
 -9.6958867804001212E+00 a      1062     0    36     1    12
 -2.1153955433830181E+00 a      1063     0    36     1    13
  8.3196618967753833E-01 a      1064     0    36     1    14
  6.0677643119308389E+00 a      1065     0    36     1    15
  1.8921354296970877E-01 a      1066     0    36     1    16
