################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.2837861989509967E+01 a      1047     0    35     1    27
 -9.9861281154920878E+00 a      1048     0    35     1    28
  1.1173402968917948E+01 a      1049     0    35     1    29
 -9.4536037683263308E-01 a      1050     0    35     1    30
 -1.2683975678582835E+01 a      1051     0    36     1     1
  1.1414935441359097E+01 a      1052     0    36     1     2
 -3.6639004872534336E+01 a      1053     0    36     1     3
 -1.9430072648726988E+01 a      1054     0    36     1     4
 -1.6218371003326102E+00 a      1055     0    36     1     5
  3.1199161779205351E+01 a      1056     0    36     1     6
  1.5251250119958941E+01 a      1057     0    36     1     7
 -2.7703541261235188E+01 a      1058     0    36     1     8
 -2.8170002138906831E+00 a      1059     0    36     1     9
  6.6627288008175718E+00 a      1060     0    36     1    10
  1.3764407880600851E+00 a      1061     0    36     1    11
  1.4184612225875302E+01 a      1062     0    36     1    12
  3.4802354511685643E+01 a      1063     0    36     1    13
  1.8174082708105416E+01 a      1064     0    36     1    14
 -2.2400468221731003E+01 a      1065     0    36     1    15
 -9.3786382600540268E+00 a      1066     0    36     1    16
  2.2659342081702583E+01 a      1067     0    36     1    17
 -3.1071814373344395E+00 a      1068     0    36     1    18
 -4.9947644152132922E+00 a      1069     0    36     1    19
 -7.1467736062756950E+00 a      1070     0    36     1    20
 -2.8304077098351801E+00 a      1071     0    36     1    21
  1.8067062873067478E+01 a      1072     0    36     1    22
 -1.1183488072407512E+01 a      1073     0    36     1    23
  3.5808506391088919E+01 a      1074     0    36     1    24
  3.0538473868686207E+01 a      1075     0    36     1    25
  5.4693748300227556E+00 a      1076     0    36     1    26
  9.4781397715360445E+00 a      1077     0    36     1    27
  1.8347012470615283E+01 a      1078     0    36     1    28
 -2.4171514019309559E+01 a      1079     0    36     1    29
 -1.4773302645078465E+00 a      1080     0    36     1    30
 -7.9416442240642668E+00 a      1081     0    37     1     1
  1.4971658235212486E+01 a      1082     0    37     1     2
 -8.4544127066274193E+00 a      1083     0    37     1     3
  1.8146891994161691E+00 a      1084     0    37     1     4
 -6.8230806150835539E+00 a      1085     0    37     1     5
  6.2663852800648510E+00 a      1086     0    37     1     6
 -1.8503688779916221E+01 a      1087     0    37     1     7
  2.8454678354168417E+00 a      1088     0    37     1     8
  4.7756217133285599E+00 a      1089     0    37     1     9
 -1.8146905790503070E+01 a      1090     0    37     1    10
  1.5713080381695748E+01 a      1091     0    37     1    11
  1.5020499270406977E+00 a      1092     0    37     1    12
  1.5624284122979709E+01 a      1093     0    37     1    13
  1.4871608551767968E+01 a      1094     0    37     1    14
  2.0463935083786847E+01 a      1095     0    37     1    15
  1.8186471019461866E+01 a      1096     0    37     1    16
 -2.1988260525252219E+01 a      1097     0    37     1    17
  4.5700513145927024E+00 a      1098     0    37     1    18
  6.3782997134347819E-01 a      1099     0    37     1    19
 -9.6226114546758303E+00 a      1100     0    37     1    20
  2.0749694755154707E+01 a      1101     0    37     1    21
 -4.1110069968739893E+00 a      1102     0    37     1    22
 -2.2536448793066391E+01 a      1103     0    37     1    23
  2.7460485219216448E+01 a      1104     0    37     1    24
  1.3728275674134043E+01 a      1105     0    37     1    25
 -1.7349828646860118E+01 a      1106     0    37     1    26
 -5.0395196434406788E+00 a      1107     0    37     1    27
  1.5081379518445972E+01 a      1108     0    37     1    28
 -4.0536849337364957E+00 a      1109     0    37     1    29
 -2.9947492456647762E+00 a      1110     0    37     1    30
  6.5960964536146953E+00 a      1111     0    38     1     1
  2.3218653763139905E+00 a      1112     0    38     1     2
  1.1116228002399247E+01 a      1113     0    38     1     3
  1.2092475177754631E+00 a      1114     0    38     1     4
  3.3549787061458588E+01 a      1115     0    38     1     5
 -9.4753893174089630E+00 a      1116     0    38     1     6
  3.0630722267218178E+00 a      1117     0    38     1     7
 -1.0334053200596787E+00 a      1118     0    38     1     8
 -4.4076182853015400E+00 a      1119     0    38     1     9
 -1.7059665810187173E+01 a      1120     0    38     1    10
  8.2208529090205804E+00 a      1121     0    38     1    11
  1.6738508974584843E+01 a      1122     0    38     1    12
 -4.4753004319096670E+00 a      1123     0    38     1    13
 -1.4199634742413355E+01 a      1124     0    38     1    14
  8.0841452499254807E+00 a      1125     0    38     1    15
 -3.9347867978452244E+00 a      1126     0    38     1    16
 -1.1249734255215495E+01 a      1127     0    38     1    17
 -4.4366836556681752E+00 a      1128     0    38     1    18
 -2.5065834794647355E+01 a      1129     0    38     1    19
 -1.9931094706171187E+01 a      1130     0    38     1    20
 -4.1878220118959231E+00 a      1131     0    38     1    21
  4.4991689390049387E+00 a      1132     0    38     1    22
 -1.6956474121125884E+00 a      1133     0    38     1    23
  5.6956249672393540E+00 a      1134     0    38     1    24
 -1.6170770524981396E+01 a      1135     0    38     1    25
 -2.3800693118977698E+01 a      1136     0    38     1    26
 -1.9063983700631848E+00 a      1137     0    38     1    27
  2.4740669535407087E+00 a      1138     0    38     1    28
  8.7499414970051248E+00 a      1139     0    38     1    29
  8.1667376255738713E+00 a      1140     0    38     1    30
  1.3232514932027700E+01 a      1141     0    39     1     1
  1.4509921595174339E+01 a      1142     0    39     1     2
 -1.1385721887367581E+00 a      1143     0    39     1     3
 -1.2688871118490688E+00 a      1144     0    39     1     4
  2.5122974266619386E-01 a      1145     0    39     1     5
 -3.4444814991450761E+00 a      1146     0    39     1     6
  1.2089440893275885E+00 a      1147     0    39     1     7
  5.4384630441457569E+00 a      1148     0    39     1     8
 -1.4099465398877275E+01 a      1149     0    39     1     9
 -8.8821774046652617E+00 a      1150     0    39     1    10
 -4.3133888651937351E+00 a      1151     0    39     1    11
  8.5127227426012340E+00 a      1152     0    39     1    12
  1.0919970728402978E+01 a      1153     0    39     1    13
  1.9717098530709919E+01 a      1154     0    39     1    14
 -3.6152569848949661E+00 a      1155     0    39     1    15
 -4.1298204207853093E+00 a      1156     0    39     1    16
 -1.0567653455026118E+01 a      1157     0    39     1    17
  1.6498463016616732E+01 a      1158     0    39     1    18
 -5.9727491795759056E+00 a      1159     0    39     1    19
 -1.7792590647205870E+01 a      1160     0    39     1    20
  1.7415737059646254E+01 a      1161     0    39     1    21
 -3.5018767996378166E+01 a      1162     0    39     1    22
  6.1209915135164907E+00 a      1163     0    39     1    23
 -2.8012053114662738E+01 a      1164     0    39     1    24
 -2.5224970770206426E+01 a      1165     0    39     1    25
 -3.2029365154926475E+00 a      1166     0    39     1    26
  1.5854420852201008E+01 a      1167     0    39     1    27
  9.6042260346630677E+00 a      1168     0    39     1    28
  5.2442128160732304E-01 a      1169     0    39     1    29
 -9.5424906264811078E+00 a      1170     0    39     1    30
 -1.6099952193569720E+01 a      1171     0    40     1     1
 -2.3158617849205065E+01 a      1172     0    40     1     2
  1.7485657578990963E+00 a      1173     0    40     1     3
 -1.5840385482873964E+01 a      1174     0    40     1     4
  8.0672221852524491E+00 a      1175     0    40     1     5
 -1.3095164158762747E+00 a      1176     0    40     1     6
 -2.4093156509761393E+01 a      1177     0    40     1     7
  4.8912111897802868E+00 a      1178     0    40     1     8
  7.0012198658748206E+00 a      1179     0    40     1     9
  2.0462641528955345E+01 a      1180     0    40     1    10
 -6.4297095265225170E+00 a      1181     0    40     1    11
  3.1014288349824810E+01 a      1182     0    40     1    12
 -2.1798502614907235E+01 a      1183     0    40     1    13
  8.9779564054107031E+00 a      1184     0    40     1    14
 -1.4703174076891179E+01 a      1185     0    40     1    15
  2.2879859883080353E+01 a      1186     0    40     1    16
  1.1082349100167979E+01 a      1187     0    40     1    17
  2.5627140566237660E+01 a      1188     0    40     1    18
  5.6884411574416545E+00 a      1189     0    40     1    19
 -9.7657918070508143E-01 a      1190     0    40     1    20
  2.7740002140858047E+00 a      1191     0    40     1    21
  3.9366382791868773E+01 a      1192     0    40     1    22
  1.6216866316680978E+01 a      1193     0    40     1    23
 -1.6420152072238590E+01 a      1194     0    40     1    24
 -4.6353905312050529E+01 a      1195     0    40     1    25
 -1.5775898541273463E+01 a      1196     0    40     1    26
  4.8722312140641426E+00 a      1197     0    40     1    27
 -1.1730537662169733E+00 a      1198     0    40     1    28
 -3.5914905693753667E+00 a      1199     0    40     1    29
  9.3050551247951194E+00 a      1200     0    40     1    30
  2.3397751678106462E+00 a      1201     0    41     1     1
  9.8249217351256970E+00 a      1202     0    41     1     2
  4.8854056263807459E+00 a      1203     0    41     1     3
 -1.9672130717161625E+01 a      1204     0    41     1     4
 -1.9382400428689081E+01 a      1205     0    41     1     5
  5.9111183595662924E+00 a      1206     0    41     1     6
 -1.2867911248170209E+01 a      1207     0    41     1     7
  1.9790445739881476E-01 a      1208     0    41     1     8
  1.8656531621558758E+00 a      1209     0    41     1     9
  1.0066386199238258E+01 a      1210     0    41     1    10
 -1.2053896824210874E+01 a      1211     0    41     1    11
  1.2692841633314158E+01 a      1212     0    41     1    12
 -6.2552382551590053E+00 a      1213     0    41     1    13
 -4.9421865688744067E+00 a      1214     0    41     1    14
  3.3457174924246090E+01 a      1215     0    41     1    15
 -7.2226257898080330E+00 a      1216     0    41     1    16
 -2.4004072524054560E+00 a      1217     0    41     1    17
 -1.2085541076532624E+00 a      1218     0    41     1    18
 -6.2245376134935571E+00 a      1219     0    41     1    19
 -2.7688664172291459E+00 a      1220     0    41     1    20
 -9.6860699054897403E-01 a      1221     0    41     1    21
  8.5283792510514278E+00 a      1222     0    41     1    22
  6.7366271789042012E+00 a      1223     0    41     1    23
  1.1794114074261373E+01 a      1224     0    41     1    24
 -1.1674465626595738E+01 a      1225     0    41     1    25
 -1.2808027300049813E+01 a      1226     0    41     1    26
  6.7471868631141341E+00 a      1227     0    41     1    27
 -9.3383293898830786E+00 a      1228     0    41     1    28
 -6.2225820431874004E+00 a      1229     0    41     1    29
  6.7404014597475148E-01 a      1230     0    41     1    30
  7.1974260852340981E+00 a      1231     0    42     1     1
  1.3117972438080954E+00 a      1232     0    42     1     2
  5.8881707106715657E+00 a      1233     0    42     1     3
  1.1801550588041339E+01 a      1234     0    42     1     4
  1.1763220021398507E+01 a      1235     0    42     1     5
 -1.5848539932326997E+01 a      1236     0    42     1     6
  3.7272028664871555E+00 a      1237     0    42     1     7
  1.4685775716375430E+01 a      1238     0    42     1     8
 -6.1892842035250561E+00 a      1239     0    42     1     9
 -1.0316413830649365E+01 a      1240     0    42     1    10
  1.5329132540663917E+01 a      1241     0    42     1    11
  4.2789688811695509E-01 a      1242     0    42     1    12
  1.7698037856434081E+00 a      1243     0    42     1    13
 -7.4792303766741002E+00 a      1244     0    42     1    14
  1.2218859550353194E+01 a      1245     0    42     1    15
  1.6447814157942260E+00 a      1246     0    42     1    16
 -2.3033740307950502E+01 a      1247     0    42     1    17
  1.6674859749775557E+00 a      1248     0    42     1    18
 -7.3560422198539515E+00 a      1249     0    42     1    19
  1.3874412884547715E+01 a      1250     0    42     1    20
 -9.9910459286611299E+00 a      1251     0    42     1    21
 -1.5128597138005333E+01 a      1252     0    42     1    22
 -6.8492746024178803E+00 a      1253     0    42     1    23
 -1.0403768739965942E+01 a      1254     0    42     1    24
  1.6559360796674085E+00 a      1255     0    42     1    25
 -5.8615135123618956E+00 a      1256     0    42     1    26
 -9.0121109796982768E-01 a      1257     0    42     1    27
 -1.0020670995162231E+01 a      1258     0    42     1    28
  2.2363151503164886E+01 a      1259     0    42     1    29
  6.2612517345367158E-01 a      1260     0    42     1    30
  1.5785925853230203E+00 a      1261     0    43     1     1
 -1.5779793695604797E+01 a      1262     0    43     1     2
  1.2849874043158506E+01 a      1263     0    43     1     3
  1.4428542453387720E+01 a      1264     0    43     1     4
  5.9447562223814412E+00 a      1265     0    43     1     5
  6.1436167143774041E+00 a      1266     0    43     1     6
  2.1653713286926532E+01 a      1267     0    43     1     7
 -1.7796403276926689E+01 a      1268     0    43     1     8
 -5.5228854767672360E+00 a      1269     0    43     1     9
  6.9633915550869681E+00 a      1270     0    43     1    10
  2.8940100693600317E+00 a      1271     0    43     1    11
  1.9807455188128127E+01 a      1272     0    43     1    12
 -1.6472987465382349E+01 a      1273     0    43     1    13
 -1.1715702134800553E+01 a      1274     0    43     1    14
 -4.0835007940157489E+01 a      1275     0    43     1    15
  7.4540435967834604E+00 a      1276     0    43     1    16
  1.7068338479980657E+01 a      1277     0    43     1    17
 -2.5284196060398571E+01 a      1278     0    43     1    18
  2.2165675516798755E-01 a      1279     0    43     1    19
  1.0675150275645295E+01 a      1280     0    43     1    20
 -2.1801119177439432E+01 a      1281     0    43     1    21
  5.2739754830122489E+00 a      1282     0    43     1    22
 -1.0714628134513649E+01 a      1283     0    43     1    23
 -1.1415453888403054E+01 a      1284     0    43     1    24
  8.9848164954156431E+00 a      1285     0    43     1    25
  1.5290129797240743E+01 a      1286     0    43     1    26
  1.0983102687615323E+00 a      1287     0    43     1    27
  6.6070604592567443E+00 a      1288     0    43     1    28
  9.1334338994013695E+00 a      1289     0    43     1    29
 -3.4117766075664435E+00 a      1290     0    43     1    30
 -1.0696727221291067E+00 a      1291     0    44     1     1
 -2.7242554764033078E+00 a      1292     0    44     1     2
 -1.6423444849489566E+00 a      1293     0    44     1     3
 -2.2277214111664008E+00 a      1294     0    44     1     4
 -9.7445354429088020E+00 a      1295     0    44     1     5
  2.7239873200341482E+00 a      1296     0    44     1     6
  3.9688460785719010E-01 a      1297     0    44     1     7
  1.5729770083124759E+00 a      1298     0    44     1     8
  5.6874018917229596E-01 a      1299     0    44     1     9
  3.0678521180650136E+00 a      1300     0    44     1    10
 -5.4835521664139852E+00 a      1301     0    44     1    11
 -7.2174525337637876E+00 a      1302     0    44     1    12
  8.4486890765827105E-01 a      1303     0    44     1    13
  1.2805429044907948E+00 a      1304     0    44     1    14
 -4.7792387686547544E+00 a      1305     0    44     1    15
 -8.6931287344975727E-01 a      1306     0    44     1    16
  2.0080479200353154E+00 a      1307     0    44     1    17
  1.7098262521019076E+00 a      1308     0    44     1    18
  1.1234570294140529E+01 a      1309     0    44     1    19
  6.8853492848270657E+00 a      1310     0    44     1    20
  1.1977581305780816E-01 a      1311     0    44     1    21
  2.0320869578618328E-01 a      1312     0    44     1    22
  1.4281615791864524E+00 a      1313     0    44     1    23
 -3.9417171571597492E-01 a      1314     0    44     1    24
  7.5951257596588002E+00 a      1315     0    44     1    25
  5.8907435618891606E+00 a      1316     0    44     1    26
 -7.6083623096818531E-01 a      1317     0    44     1    27
  2.2490053437750121E-01 a      1318     0    44     1    28
 -1.1080680935278475E+00 a      1319     0    44     1    29
 -1.7462967642461591E+00 a      1320     0    44     1    30
 -1.5339073701838263E+01 a      1321     0    45     1     1
  2.0259399968467915E+00 a      1322     0    45     1     2
  6.6195956431593093E+00 a      1323     0    45     1     3
  1.9257511805679388E+00 a      1324     0    45     1     4
  1.5872815830997833E+01 a      1325     0    45     1     5
  1.1680772415753417E+01 a      1326     0    45     1     6
 -5.9159701712234813E+00 a      1327     0    45     1     7
 -5.5184846413180848E+00 a      1328     0    45     1     8
  7.3132100411854921E+00 a      1329     0    45     1     9
 -1.1116705974857677E+00 a      1330     0    45     1    10
 -1.1985140942730920E+01 a      1331     0    45     1    11
 -2.2344746841269934E+01 a      1332     0    45     1    12
 -2.9672819008530613E+01 a      1333     0    45     1    13
 -1.4712202700024111E+01 a      1334     0    45     1    14
 -4.5292447772792815E-01 a      1335     0    45     1    15
 -1.4535803975714554E-01 a      1336     0    45     1    16
 -4.6512113010246097E+00 a      1337     0    45     1    17
 -1.6249007733539752E+01 a      1338     0    45     1    18
  1.3682578369443386E+01 a      1339     0    45     1    19
 -7.6077410995336221E+00 a      1340     0    45     1    20
 -1.6023320689662854E+00 a      1341     0    45     1    21
  7.6766662540370820E+00 a      1342     0    45     1    22
 -1.6021959440257554E+00 a      1343     0    45     1    23
  3.5856963099190837E+00 a      1344     0    45     1    24
 -3.0574534409292067E+00 a      1345     0    45     1    25
 -4.1960801520241615E+00 a      1346     0    45     1    26
 -1.6222655714662146E+01 a      1347     0    45     1    27
 -9.6646826896057654E+00 a      1348     0    45     1    28
  1.4879989297709175E+01 a      1349     0    45     1    29
 -9.5093449536943808E-01 a      1350     0    45     1    30
  1.4170959926830298E+01 a      1351     0    46     1     1
  8.9980230686350957E+00 a      1352     0    46     1     2
 -9.4683896809549246E+00 a      1353     0    46     1     3
  1.2793850200462162E+00 a      1354     0    46     1     4
 -1.3904569411021393E+01 a      1355     0    46     1     5
 -1.3889230212741683E+01 a      1356     0    46     1     6
  2.1177703845212683E+01 a      1357     0    46     1     7
  8.7957806631049937E+00 a      1358     0    46     1     8
 -7.2342703202533079E+00 a      1359     0    46     1     9
 -1.7930607294635370E+00 a      1360     0    46     1    10
  2.1795676980449844E+01 a      1361     0    46     1    11
  2.1156954793793535E+01 a      1362     0    46     1    12
  2.7383462241576762E+01 a      1363     0    46     1    13
  5.4221817780080093E+00 a      1364     0    46     1    14
 -2.1111854589373453E+00 a      1365     0    46     1    15
  3.0710105320972416E+00 a      1366     0    46     1    16
 -1.5692896090446914E-01 a      1367     0    46     1    17
 -4.8056485751510438E+00 a      1368     0    46     1    18
 -1.8575218018594384E+01 a      1369     0    46     1    19
  2.2417675365434047E+01 a      1370     0    46     1    20
 -1.4870496643582943E+01 a      1371     0    46     1    21
 -9.9299347512414897E+00 a      1372     0    46     1    22
 -1.3771138786305645E+01 a      1373     0    46     1    23
  6.9791301626099926E+00 a      1374     0    46     1    24
  2.8577442741956162E+01 a      1375     0    46     1    25
  4.8695809973358601E+00 a      1376     0    46     1    26
  1.2335796111266188E+01 a      1377     0    46     1    27
 -8.3892880089173776E+00 a      1378     0    46     1    28
 -1.6680698643356120E+01 a      1379     0    46     1    29
  3.1813269717960790E+00 a      1380     0    46     1    30
  1.1959205677174540E+00 a      1381     0    47     1     1
 -3.6849945391230379E+00 a      1382     0    47     1     2
 -3.4112025160331245E+00 a      1383     0    47     1     3
  7.6043426209803133E+00 a      1384     0    47     1     4
  1.4000496919910268E+00 a      1385     0    47     1     5
 -1.6591116011718350E+00 a      1386     0    47     1     6
  1.3600939693508078E+00 a      1387     0    47     1     7
 -1.1905072811047512E+00 a      1388     0    47     1     8
 -7.1192916995032751E-01 a      1389     0    47     1     9
 -3.6418675829019835E+00 a      1390     0    47     1    10
  6.2158003074688049E+00 a      1391     0    47     1    11
 -1.9835711298529424E+00 a      1392     0    47     1    12
  5.6453060694846302E+00 a      1393     0    47     1    13
  3.2399449881131539E+00 a      1394     0    47     1    14
 -7.0492924225800424E+00 a      1395     0    47     1    15
  3.7899598566179358E+00 a      1396     0    47     1    16
 -1.7741914371381845E-01 a      1397     0    47     1    17
  1.6020792432628885E+00 a      1398     0    47     1    18
  1.1243204831103304E+00 a      1399     0    47     1    19
 -4.5317061662297137E-01 a      1400     0    47     1    20
  5.2938318865222591E+00 a      1401     0    47     1    21
 -1.5162841077367919E+00 a      1402     0    47     1    22
 -1.7616959496224989E+00 a      1403     0    47     1    23
 -7.1458669253908091E-02 a      1404     0    47     1    24
  6.8340782107431952E+00 a      1405     0    47     1    25
  4.3654151314239797E+00 a      1406     0    47     1    26
  1.4775526669611274E+00 a      1407     0    47     1    27
  7.5163237062691373E+00 a      1408     0    47     1    28
 -1.3923199273639713E+00 a      1409     0    47     1    29
  5.6152433157676884E-01 a      1410     0    47     1    30
 -2.6938894958719786E+00 a      1411     0    48     1     1
 -1.2338726111464304E+00 a      1412     0    48     1     2
  3.6828584834200377E+00 a      1413     0    48     1     3
 -3.9973716961954380E+00 a      1414     0    48     1     4
 -7.2119121917282198E+00 a      1415     0    48     1     5
  5.3334563176022014E+00 a      1416     0    48     1     6
 -3.2844187147428463E+00 a      1417     0    48     1     7
 -3.3584190666647631E+00 a      1418     0    48     1     8
  2.7702851406518212E+00 a      1419     0    48     1     9
  1.3070649544515249E+00 a      1420     0    48     1    10
 -1.6258764317264458E+01 a      1421     0    48     1    11
 -1.7101481729989207E+01 a      1422     0    48     1    12
 -6.5099901738879371E+00 a      1423     0    48     1    13
 -1.8419097474968122E+00 a      1424     0    48     1    14
 -1.8052507790359049E+00 a      1425     0    48     1    15
 -5.4820024402344245E+00 a      1426     0    48     1    16
  4.3482989986781559E+00 a      1427     0    48     1    17
 -5.9420050332250729E-01 a      1428     0    48     1    18
  8.6724736533740234E+00 a      1429     0    48     1    19
 -9.2904762029288310E+00 a      1430     0    48     1    20
  7.2303349519980280E+00 a      1431     0    48     1    21
  3.7657930744756949E+00 a      1432     0    48     1    22
  5.3344142052610861E+00 a      1433     0    48     1    23
  1.3602328346501014E+00 a      1434     0    48     1    24
 -2.0207314953633859E+00 a      1435     0    48     1    25
  5.1940086876680516E+00 a      1436     0    48     1    26
 -5.8526129509585143E+00 a      1437     0    48     1    27
  6.8490646297075379E+00 a      1438     0    48     1    28
 -2.7656929278404010E+00 a      1439     0    48     1    29
 -2.4176625801620273E+00 a      1440     0    48     1    30
  7.8708294014604518E-01 a      1441     0    49     1     1
  1.0431905657929278E+01 a      1442     0    49     1     2
 -7.9563722068735849E+00 a      1443     0    49     1     3
 -9.2709879368719559E+00 a      1444     0    49     1     4
  4.6639021577795869E+00 a      1445     0    49     1     5
 -4.2253320470442510E+00 a      1446     0    49     1     6
 -3.1203180475826851E+00 a      1447     0    49     1     7
  1.3709382654758473E+01 a      1448     0    49     1     8
  3.5668522778992338E+00 a      1449     0    49     1     9
  2.0762689194839070E+00 a      1450     0    49     1    10
 -1.4114618089403956E+01 a      1451     0    49     1    11
 -2.0906114658150784E+01 a      1452     0    49     1    12
  1.0030037913567499E+01 a      1453     0    49     1    13
  5.8867634054643423E+00 a      1454     0    49     1    14
  1.7268349511914476E+01 a      1455     0    49     1    15
 -1.6126647638809320E+01 a      1456     0    49     1    16
  2.2624985654568643E+00 a      1457     0    49     1    17
  1.9906919428825582E+01 a      1458     0    49     1    18
 -2.3906011585408509E+00 a      1459     0    49     1    19
 -2.6613507234390368E+00 a      1460     0    49     1    20
  5.2529423693757300E+00 a      1461     0    49     1    21
 -3.8378155950998805E+00 a      1462     0    49     1    22
  1.7867451664725010E+01 a      1463     0    49     1    23
 -6.8124730304966192E+00 a      1464     0    49     1    24
 -1.7641780678494712E+01 a      1465     0    49     1    25
 -3.7849209417131480E+00 a      1466     0    49     1    26
 -2.8113124872753379E+00 a      1467     0    49     1    27
 -1.4040994895756072E+01 a      1468     0    49     1    28
 -1.8562506248026061E+00 a      1469     0    49     1    29
  2.7499437913428300E+00 a      1470     0    49     1    30
  1.9712729858360711E-01 a      1471     0    50     1     1
  1.0219918172840103E+00 a      1472     0    50     1     2
  2.3817081250172693E-03 a      1473     0    50     1     3
  8.1502285825856136E-01 a      1474     0    50     1     4
  1.4814063393814256E+00 a      1475     0    50     1     5
 -7.6558653357849848E-01 a      1476     0    50     1     6
 -4.3679235478202677E-01 a      1477     0    50     1     7
 -9.4136358172675261E-01 a      1478     0    50     1     8
  1.1846253092013505E-01 a      1479     0    50     1     9
 -4.2201696905958520E-02 a      1480     0    50     1    10
  2.0679090615578701E+00 a      1481     0    50     1    11
  1.9744300962669967E+00 a      1482     0    50     1    12
 -1.1237929218935605E+00 a      1483     0    50     1    13
  2.0123539337762145E-01 a      1484     0    50     1    14
  1.5927119927441566E+00 a      1485     0    50     1    15
  1.2556302585004495E+00 a      1486     0    50     1    16
  3.9209407035358274E-01 a      1487     0    50     1    17
 -7.7024197021584695E-01 a      1488     0    50     1    18
 -3.0854917884139876E+00 a      1489     0    50     1    19
 -2.1107797239448618E+00 a      1490     0    50     1    20
  1.2119033047852326E+00 a      1491     0    50     1    21
 -2.5168387721538404E-01 a      1492     0    50     1    22
 -3.4224312417923902E-01 a      1493     0    50     1    23
 -2.7779391651891050E-01 a      1494     0    50     1    24
 -2.9288980691073609E+00 a      1495     0    50     1    25
 -1.3037929003638271E+00 a      1496     0    50     1    26
  6.8622549344644279E-01 a      1497     0    50     1    27
 -4.0663656017880506E-01 a      1498     0    50     1    28
 -1.1808285455159275E+00 a      1499     0    50     1    29
  2.8624410699848812E-01 a      1500     0    50     1    30
  6.0181728427353907E+00 a      1501     0    51     1     1
 -6.9073568369011475E+00 a      1502     0    51     1     2
 -1.6636109472514102E+00 a      1503     0    51     1     3
  1.0789267333566863E+00 a      1504     0    51     1     4
 -7.0987455081911621E+00 a      1505     0    51     1     5
 -5.1439784893814293E+00 a      1506     0    51     1     6
  3.2087965811558812E+00 a      1507     0    51     1     7
  5.6030135913759347E+00 a      1508     0    51     1     8
 -6.4823219809806154E-01 a      1509     0    51     1     9
  1.1441333170260741E+00 a      1510     0    51     1    10
  6.3287383340894001E+00 a      1511     0    51     1    11
  1.3008707907032681E+01 a      1512     0    51     1    12
  1.2874220733499868E+01 a      1513     0    51     1    13
  4.9158226777912377E+00 a      1514     0    51     1    14
  1.9843128536979855E+00 a      1515     0    51     1    15
  5.7659760387512913E+00 a      1516     0    51     1    16
  5.0660702267649791E+00 a      1517     0    51     1    17
  2.5341717225373892E+00 a      1518     0    51     1    18
  1.0710089915541412E+00 a      1519     0    51     1    19
  4.8841070500989110E+00 a      1520     0    51     1    20
 -1.3321270153612326E+00 a      1521     0    51     1    21
  1.1814985294541136E+00 a      1522     0    51     1    22
 -3.6898803548424947E-01 a      1523     0    51     1    23
 -1.7674932386052986E+00 a      1524     0    51     1    24
  4.5153529981080415E-01 a      1525     0    51     1    25
  3.9804037290059875E+00 a      1526     0    51     1    26
  8.2657130341878364E+00 a      1527     0    51     1    27
  7.4655202985286440E-01 a      1528     0    51     1    28
 -4.9679624526959927E+00 a      1529     0    51     1    29
  1.8791973498421033E+00 a      1530     0    51     1    30
 -6.0443799402217850E+00 a      1531     0    52     1     1
  2.9762871527409773E+00 a      1532     0    52     1     2
  2.6282744890605634E+00 a      1533     0    52     1     3
 -1.0551446159075002E+00 a      1534     0    52     1     4
  4.5728210203234365E+00 a      1535     0    52     1     5
  5.2228924521543219E+00 a      1536     0    52     1     6
 -6.7543678176121462E+00 a      1537     0    52     1     7
 -6.9559232484756386E+00 a      1538     0    52     1     8
  7.2328866495859145E-01 a      1539     0    52     1     9
 -1.5042133895780012E+00 a      1540     0    52     1    10
 -8.8896552563224045E+00 a      1541     0    52     1    11
 -1.4872819513264817E+01 a      1542     0    52     1    12
 -1.1146446336366807E+01 a      1543     0    52     1    13
 -4.0249274111549562E+00 a      1544     0    52     1    14
  6.3126714401805339E-01 a      1545     0    52     1    15
 -8.3560754338527410E+00 a      1546     0    52     1    16
 -4.3042265383020215E+00 a      1547     0    52     1    17
  2.5789620374263538E+00 a      1548     0    52     1    18
  5.6221241168572023E-01 a      1549     0    52     1    19
 -6.7857254619335095E+00 a      1550     0    52     1    20
  4.7499092259440818E+00 a      1551     0    52     1    21
 -4.0233224462605027E-01 a      1552     0    52     1    22
  7.7618923192196236E+00 a      1553     0    52     1    23
  3.3325692352322220E+00 a      1554     0    52     1    24
 -9.2800352709579015E-01 a      1555     0    52     1    25
 -3.8261571364423350E+00 a      1556     0    52     1    26
 -1.0328327852837305E+01 a      1557     0    52     1    27
  5.1772456853366968E+00 a      1558     0    52     1    28
  7.2718123720584344E+00 a      1559     0    52     1    29
 -2.4694880691695111E+00 a      1560     0    52     1    30
 -1.1168713351126700E+00 a      1561     0    53     1     1
  3.0291543464952673E+00 a      1562     0    53     1     2
  1.5458386069079757E+00 a      1563     0    53     1     3
 -2.7453295384101768E+00 a      1564     0    53     1     4
  1.6992278132366039E+00 a      1565     0    53     1     5
